  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.494907     0.0000   0.4208
     2   -305.494470     0.2747   0.2647
     3   -305.494156     0.4715   0.1899
     4   -305.493520     0.8705   0.0968
     5   -305.492295     1.6393   0.0265
     6   -305.489399     3.4566   0.0012
     7   -305.486865     5.0468   0.0001
     8   -305.485906     5.6485   0.0000
     9   -305.483344     7.2558   0.0000
     10  -305.483269     7.3031   0.0000
     11  -305.482537     7.7627   0.0000
     12  -305.482228     7.9561   0.0000
     13  -305.479062     9.9432   0.0000
     14  -305.477787     ******   0.0000
     15  -305.477431     ******   0.0000
     16  -305.476257     ******   0.0000
     17  -305.475843     ******   0.0000
     18  -305.474622     ******   0.0000
     19  -305.471109     ******   0.0000
     20  -305.469922     ******   0.0000

Ensemble free energy [Eh]:     -305.4957245359
