  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.404401     0.0000   0.4400
     2   -356.404360     0.0256   0.4215
     3   -356.403210     0.7472   0.1247
     4   -356.400869     2.2164   0.0104
     5   -356.399203     3.2614   0.0018
     6   -356.398283     3.8392   0.0007
     7   -356.398250     3.8594   0.0007
     8   -356.397109     4.5758   0.0002
     9   -356.395004     5.8963   0.0000
     10  -356.394975     5.9147   0.0000
     11  -356.393370     6.9217   0.0000
     12  -356.392745     7.3143   0.0000
     13  -356.392493     7.4722   0.0000
     14  -356.392062     7.7426   0.0000
     15  -356.391588     8.0404   0.0000
     16  -356.391214     8.2746   0.0000
     17  -356.390966     8.4304   0.0000
     18  -356.390102     8.9729   0.0000
     19  -356.389201     9.5380   0.0000
     20  -356.386067     ******   0.0000

Ensemble free energy [Eh]:     -356.4051758534
