   #           Energy [Eh]      SASA
No   1     -305.4739584574     3643.6
No   2     -305.4749026323     3453.2
No   3     -305.4580398537     3759.9
No   4     -305.4591705507     3493.8
No   5     -305.4680868749     3799.3
No   6     -305.4641325816     3545.1
No   7     -305.4516667602     3769.2
No   8     -305.4648477608     3414.4
No   9     -305.4646310319     3761.1
No  10     -305.4624716852     3682.9
No  11     -305.4696269933     3694.5
No  12     -305.4627592950     3878.8
No  13     -305.4546976906     3633.6
No  14     -305.4594431966     3909.2
No  15     -305.4548863213     3644.2
No  16     -305.4598276654     4029.3
No  17     -305.4606002539     3905.8
No  18     -305.4547578740     3813.1
No  19     -305.4566580059     3808.5
No  20     -305.4572139981     3588.1
