  cluster  E_norm [Eh]  De [kcal]    p
     1   -305.474903     0.0000   0.7287
     2   -305.473958     0.5925   0.2680
     3   -305.469627     3.3105   0.0027
     4   -305.468087     4.2770   0.0005
     5   -305.464848     6.3095   0.0000
     6   -305.464631     6.4455   0.0000
     7   -305.464133     6.7583   0.0000
     8   -305.462759     7.6201   0.0000
     9   -305.462472     7.8005   0.0000
     10  -305.460600     8.9749   0.0000
     11  -305.459828     9.4597   0.0000
     12  -305.459443     9.7009   0.0000
     13  -305.459171     9.8720   0.0000
     14  -305.458040     ******   0.0000
     15  -305.457214     ******   0.0000
     16  -305.456658     ******   0.0000
     17  -305.454886     ******   0.0000
     18  -305.454758     ******   0.0000
     19  -305.454698     ******   0.0000
     20  -305.451667     ******   0.0000

Ensemble free energy [Eh]:     -305.4752015409
