   #           Energy [Eh]      SASA
No   1     -203.6168772159     2873.3
No   2     -203.6057982644     2811.7
No   3     -203.6169715483     2781.4
No   4     -203.6119327859     2612.5
No   5     -203.6135567833     2870.7
No   6     -203.6105719784     2905.5
No   7     -203.6095712085     2911.3
No   8     -203.6029360586     2891.0
No   9     -203.6203174022     2836.2
No  10     -203.6135948175     2897.2
No  11     -203.6172654182     2764.8
No  12     -203.6122650640     2997.8
No  13     -203.6128703381     2762.0
No  14     -203.6087233220     2811.9
No  15     -203.6123910932     2905.2
No  16     -203.6161698911     2717.0
No  17     -203.6115937075     2773.9
No  18     -203.6048583207     2747.6
No  19     -203.5971935516     3102.2
No  20     -203.6121382247     2782.8
