  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.593829     0.0000   0.9954
     2   -891.588760     3.1806   0.0046
     3   -891.580632     8.2813   0.0000
     4   -891.579608     8.9238   0.0000
     5   -891.579103     9.2409   0.0000
     6   -891.576636     ******   0.0000
     7   -891.573057     ******   0.0000
     8   -891.572405     ******   0.0000
     9   -891.572008     ******   0.0000
     10  -891.570227     ******   0.0000
     11  -891.569341     ******   0.0000
     12  -891.567667     ******   0.0000
     13  -891.565616     ******   0.0000
     14  -891.565315     ******   0.0000
     15  -891.564857     ******   0.0000
     16  -891.564638     ******   0.0000
     17  -891.562829     ******   0.0000
     18  -891.562186     ******   0.0000
     19  -891.562073     ******   0.0000
     20  -891.561047     ******   0.0000

Ensemble free energy [Eh]:     -891.5938333455
