  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.128547     0.0000   0.9996
     2   -473.120555     5.0150   0.0002
     3   -473.119955     5.3918   0.0001
     4   -473.119027     5.9737   0.0000
     5   -473.116158     7.7740   0.0000
     6   -473.114658     8.7154   0.0000
     7   -473.110275     ******   0.0000
     8   -473.108816     ******   0.0000
     9   -473.108354     ******   0.0000
     10  -473.108353     ******   0.0000
     11  -473.108182     ******   0.0000
     12  -473.107990     ******   0.0000
     13  -473.107281     ******   0.0000
     14  -473.105662     ******   0.0000
     15  -473.105398     ******   0.0000
     16  -473.105368     ******   0.0000
     17  -473.105231     ******   0.0000
     18  -473.104660     ******   0.0000
     19  -473.104262     ******   0.0000
     20  -473.103599     ******   0.0000

Ensemble free energy [Eh]:     -473.1285472824
