  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.135946     0.0000   0.9994
     2   -178.128032     4.9658   0.0002
     3   -178.127961     5.0108   0.0002
     4   -178.127507     5.2955   0.0001
     5   -178.126248     6.0857   0.0000
     6   -178.125464     6.5776   0.0000
     7   -178.124557     7.1466   0.0000
     8   -178.122804     8.2469   0.0000
     9   -178.120810     9.4978   0.0000
     10  -178.120440     9.7302   0.0000
     11  -178.119418     ******   0.0000
     12  -178.118670     ******   0.0000
     13  -178.118590     ******   0.0000
     14  -178.117051     ******   0.0000
     15  -178.116885     ******   0.0000
     16  -178.116241     ******   0.0000
     17  -178.115920     ******   0.0000
     18  -178.115400     ******   0.0000
     19  -178.111802     ******   0.0000
     20  -178.102110     ******   0.0000

Ensemble free energy [Eh]:     -178.1359463027
