  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.342562     0.0000   0.9846
     2   -407.338603     2.4846   0.0149
     3   -407.334910     4.8017   0.0003
     4   -407.334421     5.1086   0.0002
     5   -407.333153     5.9045   0.0000
     6   -407.332869     6.0826   0.0000
     7   -407.330478     7.5827   0.0000
     8   -407.330382     7.6433   0.0000
     9   -407.330248     7.7273   0.0000
     10  -407.328696     8.7012   0.0000
     11  -407.328311     8.9425   0.0000
     12  -407.326098     ******   0.0000
     13  -407.325537     ******   0.0000
     14  -407.325255     ******   0.0000
     15  -407.324537     ******   0.0000
     16  -407.323840     ******   0.0000
     17  -407.323477     ******   0.0000
     18  -407.318115     ******   0.0000
     19  -407.315904     ******   0.0000
     20  -407.313995     ******   0.0000

Ensemble free energy [Eh]:     -407.3425767639
