   #   Energy       Run. Aver.   Diff / au.
    1   -3.24251075  -0.00516727  -0.00516727
    2   -7.68232488  -0.01128855  -0.00612128
    3  -10.65970155  -0.01522857  -0.00394001
    4  -11.34508535  -0.01692631  -0.00169775
    5  -12.39950320  -0.01783257  -0.00090626
    6  -14.59118632  -0.01888694  -0.00105437
    7  -15.79402776  -0.01993506  -0.00104812
    8  -16.48283810  -0.02085757  -0.00092252
    9  -16.09225533  -0.02149197  -0.00063440
   10  -16.15751181  -0.02198108  -0.00048911
   11  -16.33485356  -0.02239374  -0.00041266
   12  -16.72804262  -0.02278347  -0.00038973
   13  -17.27074304  -0.02317800  -0.00039453
   14  -17.95908976  -0.02359487  -0.00041687
   15  -18.26716229  -0.02399038  -0.00039550
   16  -17.84465542  -0.02429303  -0.00030265
   17  -17.93986062  -0.02456353  -0.00027051
   18  -16.17929456  -0.02464633  -0.00008280
   19  -18.99177237  -0.02494642  -0.00030009
   20  -15.63841750  -0.02496017  -0.00001375
   21  -17.82010538  -0.02512454  -0.00016437
   22  -20.89339239  -0.02550343  -0.00037889
   23  -21.02946523  -0.02586813  -0.00036470
   24  -20.84050962  -0.02618930  -0.00032117
   25  -21.15582439  -0.02650313  -0.00031383
