  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.671914     0.0000   0.4127
     2   -152.671538     0.2358   0.2772
     3   -152.671516     0.2499   0.2707
     4   -152.668940     1.8661   0.0177
     5   -152.668429     2.1868   0.0103
     6   -152.668011     2.4494   0.0066
     7   -152.666926     3.1300   0.0021
     8   -152.666725     3.2566   0.0017
     9   -152.665914     3.7650   0.0007
     10  -152.664267     4.7990   0.0001
     11  -152.664209     4.8352   0.0001
     12  -152.663519     5.2682   0.0001
     13  -152.663349     5.3750   0.0000
     14  -152.662701     5.7813   0.0000
     15  -152.660716     7.0269   0.0000
     16  -152.659446     7.8242   0.0000
     17  -152.658503     8.4159   0.0000
     18  -152.655534     ******   0.0000
     19  -152.654340     ******   0.0000
     20  -152.650186     ******   0.0000

Ensemble free energy [Eh]:     -152.6727499379
