  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.247556     0.0000   0.9911
     2   -127.243051     2.8267   0.0084
     3   -127.239455     5.0830   0.0002
     4   -127.239111     5.2992   0.0001
     5   -127.238947     5.4018   0.0001
     6   -127.238068     5.9535   0.0000
     7   -127.237853     6.0886   0.0000
     8   -127.235250     7.7216   0.0000
     9   -127.234325     8.3025   0.0000
     10  -127.234290     8.3242   0.0000
     11  -127.233574     8.7736   0.0000
     12  -127.233366     8.9043   0.0000
     13  -127.233002     9.1327   0.0000
     14  -127.232992     9.1390   0.0000
     15  -127.232095     9.7020   0.0000
     16  -127.231827     9.8697   0.0000
     17  -127.231125     ******   0.0000
     18  -127.230259     ******   0.0000
     19  -127.230197     ******   0.0000
     20  -127.229674     ******   0.0000

Ensemble free energy [Eh]:     -127.2475640663
