  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.295710     0.0000   0.6127
     2   -524.295275     0.2728   0.3866
     3   -524.289318     4.0110   0.0007
     4   -524.284531     7.0150   0.0000
     5   -524.284310     7.1535   0.0000
     6   -524.283749     7.5056   0.0000
     7   -524.282726     8.1477   0.0000
     8   -524.282163     8.5008   0.0000
     9   -524.281168     9.1253   0.0000
     10  -524.279520     ******   0.0000
     11  -524.279484     ******   0.0000
     12  -524.279182     ******   0.0000
     13  -524.279133     ******   0.0000
     14  -524.277922     ******   0.0000
     15  -524.277670     ******   0.0000
     16  -524.277569     ******   0.0000
     17  -524.277207     ******   0.0000
     18  -524.276654     ******   0.0000
     19  -524.275972     ******   0.0000
     20  -524.275004     ******   0.0000
     21  -524.274620     ******   0.0000
     22  -524.274559     ******   0.0000
     23  -524.273996     ******   0.0000
     24  -524.273716     ******   0.0000
     25  -524.273571     ******   0.0000
     26  -524.273178     ******   0.0000
     27  -524.272846     ******   0.0000
     28  -524.272304     ******   0.0000
     29  -524.271361     ******   0.0000
     30  -524.271182     ******   0.0000
     31  -524.270131     ******   0.0000
     32  -524.269886     ******   0.0000
     33  -524.269323     ******   0.0000
     34  -524.268458     ******   0.0000
     35  -524.267579     ******   0.0000
     36  -524.267394     ******   0.0000
     37  -524.267374     ******   0.0000
     38  -524.267167     ******   0.0000
     39  -524.267085     ******   0.0000
     40  -524.266955     ******   0.0000
     41  -524.266884     ******   0.0000
     42  -524.266853     ******   0.0000
     43  -524.266783     ******   0.0000
     44  -524.266491     ******   0.0000
     45  -524.265665     ******   0.0000
     46  -524.265266     ******   0.0000
     47  -524.264912     ******   0.0000
     48  -524.264397     ******   0.0000
     49  -524.264198     ******   0.0000
     50  -524.264094     ******   0.0000
     51  -524.263951     ******   0.0000
     52  -524.263868     ******   0.0000
     53  -524.263802     ******   0.0000
     54  -524.263631     ******   0.0000
     55  -524.263241     ******   0.0000
     56  -524.263187     ******   0.0000
     57  -524.263142     ******   0.0000
     58  -524.263057     ******   0.0000
     59  -524.262973     ******   0.0000
     60  -524.262572     ******   0.0000
     61  -524.262561     ******   0.0000
     62  -524.262328     ******   0.0000
     63  -524.262142     ******   0.0000
     64  -524.262049     ******   0.0000
     65  -524.261979     ******   0.0000
     66  -524.261026     ******   0.0000
     67  -524.261008     ******   0.0000
     68  -524.260884     ******   0.0000
     69  -524.260789     ******   0.0000
     70  -524.260749     ******   0.0000
     71  -524.260647     ******   0.0000
     72  -524.260277     ******   0.0000
     73  -524.259994     ******   0.0000
     74  -524.259878     ******   0.0000
     75  -524.259343     ******   0.0000
     76  -524.258880     ******   0.0000
     77  -524.258341     ******   0.0000
     78  -524.257557     ******   0.0000
     79  -524.257504     ******   0.0000
     80  -524.257128     ******   0.0000
     81  -524.257010     ******   0.0000
     82  -524.256981     ******   0.0000
     83  -524.256666     ******   0.0000
     84  -524.255985     ******   0.0000
     85  -524.255185     ******   0.0000
     86  -524.254261     ******   0.0000
     87  -524.254131     ******   0.0000
     88  -524.253480     ******   0.0000
     89  -524.252923     ******   0.0000
     90  -524.252723     ******   0.0000
     91  -524.252003     ******   0.0000
     92  -524.251613     ******   0.0000
     93  -524.251605     ******   0.0000
     94  -524.250552     ******   0.0000
     95  -524.250025     ******   0.0000
     96  -524.249697     ******   0.0000
     97  -524.249134     ******   0.0000
     98  -524.248638     ******   0.0000
     99  -524.248470     ******   0.0000
     100  -524.248131     ******   0.0000
     101  -524.245463     ******   0.0000
     102  -524.240872     ******   0.0000
     103  -524.239536     ******   0.0000
     104  -524.239337     ******   0.0000
     105  -524.234239     ******   0.0000
     106  -524.230262     ******   0.0000
