  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.258257     0.0000   0.9892
     2   -127.253312     3.1027   0.0053
     3   -127.252979     3.3121   0.0037
     4   -127.251651     4.1454   0.0009
     5   -127.250448     4.9002   0.0003
     6   -127.250133     5.0979   0.0002
     7   -127.250101     5.1179   0.0002
     8   -127.249545     5.4668   0.0001
     9   -127.249518     5.4836   0.0001
     10  -127.248916     5.8612   0.0000
     11  -127.248713     5.9886   0.0000
     12  -127.248178     6.3245   0.0000
     13  -127.247815     6.5525   0.0000
     14  -127.247442     6.7862   0.0000
     15  -127.247260     6.9005   0.0000
     16  -127.247017     7.0530   0.0000
     17  -127.246133     7.6077   0.0000
     18  -127.243742     9.1084   0.0000
     19  -127.243319     9.3739   0.0000
     20  -127.241089     ******   0.0000

Ensemble free energy [Eh]:     -127.2582670775
