  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.698938     0.0000   0.8910
     2   -152.695863     1.9293   0.0343
     3   -152.695190     2.3516   0.0168
     4   -152.694935     2.5118   0.0128
     5   -152.694877     2.5484   0.0121
     6   -152.694698     2.6603   0.0100
     7   -152.694431     2.8283   0.0075
     8   -152.694009     3.0928   0.0048
     9   -152.693821     3.2107   0.0039
     10  -152.693464     3.4352   0.0027
     11  -152.692941     3.7632   0.0016
     12  -152.692614     3.9684   0.0011
     13  -152.692459     4.0653   0.0009
     14  -152.690983     4.9918   0.0002
     15  -152.690477     5.3090   0.0001
     16  -152.690078     5.5599   0.0001
     17  -152.685136     8.6610   0.0000
     18  -152.684535     9.0382   0.0000
     19  -152.683644     9.5970   0.0000
     20  -152.675177     ******   0.0000

Ensemble free energy [Eh]:     -152.6990468599
