   #   Energy       Run. Aver.   Diff / au.
    1 -441.15507837  -0.70302529  -0.70302529
    2 -397.74092420  -1.01994551  -0.31692022
    3 -390.75429335  -0.99317259   0.02677292
    4 -386.18049840  -0.89204065   0.10113195
    5 -385.40543537  -0.81624265   0.07579800
    6 -388.63458401  -0.77079063   0.04545201
    7 -388.15789330  -0.74255153   0.02823911
    8 -388.79842049  -0.72365141   0.01890012
    9 -390.21191440  -0.71023926   0.01341215
   10 -386.42553163  -0.69945494   0.01078432
   11 -387.56615079  -0.69103554   0.00841940
   12 -386.12293534  -0.68402480   0.00701075
   13 -387.38750257  -0.67835601   0.00566879
   14 -383.77589036  -0.67318179   0.00517422
   15 -384.71220203  -0.66882991   0.00435188
   16 -384.46148563  -0.66504844   0.00378147
   17 -387.80159349  -0.66205851   0.00298993
   18 -391.63772315  -0.65978440   0.00227412
   19 -387.71015734  -0.65745792   0.00232648
   20 -389.38974483  -0.65549530   0.00196262
   21 -387.50538426  -0.65359392   0.00190137
   22 -388.58235192  -0.65194620   0.00164773
   23 -389.99980421  -0.65055099   0.00139521
   24 -391.24195130  -0.64936505   0.00118594
   25 -388.57936357  -0.64811264   0.00125242
   26 -388.65546615  -0.64695867   0.00115397
   27 -388.37030065  -0.64587699   0.00108168
   28 -388.58560062  -0.64488741   0.00098958
   29 -387.79347491  -0.64392573   0.00096168
   30 -388.48022741  -0.64306557   0.00086016
   31 -390.70753696  -0.64237868   0.00068689
   32 -391.74879846  -0.64179198   0.00058669
   33 -391.26545195  -0.64122054   0.00057144
   34 -392.25920792  -0.64072974   0.00049080
   35 -391.73003769  -0.64024520   0.00048454
   36 -391.72976247  -0.63978773   0.00045746
   37 -394.41767292  -0.63947150   0.00031623
   38 -393.60406924  -0.63914150   0.00032999
   39 -393.22507326  -0.63881259   0.00032891
   40 -394.15446410  -0.63853718   0.00027541
   41 -395.14501594  -0.63831501   0.00022217
   42 -393.97253669  -0.63806020   0.00025481
   43 -395.00536759  -0.63785476   0.00020544
   44 -395.10622423  -0.63766343   0.00019133
   45 -392.46509485  -0.63738739   0.00027604
   46 -392.96826215  -0.63713894   0.00024845
   47 -393.02640582  -0.63690362   0.00023532
   48 -392.25299033  -0.63665270   0.00025092
   49 -391.87359573  -0.63639937   0.00025333
   50 -393.12398020  -0.63619597   0.00020340
   51 -393.62034997  -0.63601704   0.00017893
   52 -393.00757181  -0.63582668   0.00019036
   53 -392.19802292  -0.63561895   0.00020773
   54 -391.00272218  -0.63538332   0.00023563
   55 -393.54297869  -0.63522935   0.00015397
   56 -394.57943699  -0.63511183   0.00011752
   57 -395.94099734  -0.63503714   0.00007469
   58 -396.10133948  -0.63497017   0.00006697
   59 -396.41930368  -0.63491419   0.00005598
   60 -397.64421419  -0.63489279   0.00002140
   61 -396.79991225  -0.63485061   0.00004219
   62 -395.55236515  -0.63477738   0.00007323
   63 -396.20726866  -0.63472255   0.00005483
   64 -397.87661133  -0.63471129   0.00001126
   65 -397.37565417  -0.63468876   0.00002253
   66 -397.32082790  -0.63466543   0.00002334
   67 -397.25790254  -0.63464128   0.00002415
   68 -396.84449169  -0.63460814   0.00003314
   69 -396.91487213  -0.63457745   0.00003068
   70 -395.88016388  -0.63452412   0.00005333
   71 -395.43943903  -0.63446208   0.00006204
   72 -394.99906065  -0.63439190   0.00007018
   73 -394.62641073  -0.63431540   0.00007651
   74 -395.35599606  -0.63425658   0.00005881
   75 -395.02871047  -0.63419262   0.00006396
   76 -396.11577352  -0.63415307   0.00003955
   77 -396.06116807  -0.63411373   0.00003934
   78 -395.64488516  -0.63406690   0.00004683
   79 -395.43317797  -0.63401689   0.00005001
   80 -393.42467514  -0.63392808   0.00008881
   81 -392.56308506  -0.63382403   0.00010405
   82 -392.87535673  -0.63372840   0.00009563
   83 -392.58520100  -0.63362961   0.00009879
   84 -393.08294924  -0.63354258   0.00008703
   85 -393.11196996  -0.63345827   0.00008430
   86 -393.49479775  -0.63338305   0.00007522
   87 -394.06113995  -0.63332004   0.00006301
   88 -392.80370135  -0.63323583   0.00008421
   89 -392.37328496  -0.63314557   0.00009026
   90 -392.15196932  -0.63305332   0.00009224
   91 -391.61559746  -0.63295369   0.00009963
   92 -391.83468057  -0.63285994   0.00009375
   93 -392.29197710  -0.63277611   0.00008384
   94 -392.10395939  -0.63269097   0.00008513
   95 -392.00167919  -0.63260590   0.00008507
   96 -391.95864137  -0.63252189   0.00008401
   97 -390.79386347  -0.63242048   0.00010141
   98 -390.66922741  -0.63231894   0.00010154
   99 -391.05080719  -0.63222560   0.00009335
  100 -391.15975621  -0.63213593   0.00008966
  101 -390.93091194  -0.63204447   0.00009146
  102 -390.90164046  -0.63195433   0.00009014
  103 -391.36655501  -0.63187314   0.00008119
  104 -392.17019884  -0.63180592   0.00006723
  105 -392.30110375  -0.63174209   0.00006382
  106 -391.03476537  -0.63166047   0.00008163
  107 -391.09281250  -0.63158106   0.00007940
  108 -390.80505590  -0.63149891   0.00008216
  109 -390.22528955  -0.63140975   0.00008915
  110 -390.21877974  -0.63132207   0.00008769
  111 -390.69660837  -0.63124283   0.00007924
  112 -391.87128075  -0.63118180   0.00006103
  113 -391.86336780  -0.63112190   0.00005990
  114 -391.67076729  -0.63106036   0.00006153
  115 -391.56827315  -0.63099847   0.00006190
  116 -391.54461547  -0.63093731   0.00006116
  117 -391.21810575  -0.63087275   0.00006455
  118 -390.84155150  -0.63080418   0.00006857
  119 -390.53898816  -0.63073267   0.00007151
