  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.174813     0.0000   0.6297
     2   -422.174097     0.4495   0.2949
     3   -422.172397     1.5159   0.0487
     4   -422.171469     2.0985   0.0182
     5   -422.170385     2.7786   0.0058
     6   -422.169115     3.5757   0.0015
     7   -422.167428     4.6343   0.0003
     8   -422.167321     4.7012   0.0002
     9   -422.167165     4.7992   0.0002
     10  -422.167127     4.8231   0.0002
     11  -422.166759     5.0541   0.0001
     12  -422.165511     5.8371   0.0000
     13  -422.165240     6.0070   0.0000
     14  -422.165092     6.1001   0.0000
     15  -422.165088     6.1023   0.0000
     16  -422.164861     6.2450   0.0000
     17  -422.164661     6.3705   0.0000
     18  -422.163737     6.9503   0.0000
     19  -422.162907     7.4715   0.0000
     20  -422.160979     8.6813   0.0000

Ensemble free energy [Eh]:     -422.1752498151
