  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.078554     0.0000   0.6435
     2   -229.077654     0.5652   0.2479
     3   -229.076066     1.5617   0.0461
     4   -229.075250     2.0738   0.0194
     5   -229.074918     2.2820   0.0137
     6   -229.074299     2.6703   0.0071
     7   -229.074038     2.8339   0.0054
     8   -229.074016     2.8477   0.0053
     9   -229.073945     2.8926   0.0049
     10  -229.073551     3.1394   0.0032
     11  -229.073190     3.3659   0.0022
     12  -229.072458     3.8255   0.0010
     13  -229.071102     4.6767   0.0002
     14  -229.070480     5.0670   0.0001
     15  -229.069774     5.5100   0.0001
     16  -229.067421     6.9861   0.0000
     17  -229.066502     7.5630   0.0000
     18  -229.064999     8.5063   0.0000
     19  -229.063873     9.2129   0.0000
     20  -229.058569     ******   0.0000

Ensemble free energy [Eh]:     -229.0789707109
