  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      664.13    376.47     39.10     45.58    526.64
  2      664.74    376.19     39.29     45.58    527.27
  3      664.56    374.28     39.17     45.58    527.70
  4      664.24    381.95     39.34     45.58    525.04
  5      664.53    376.72     38.98     45.58    527.00
  6      664.26    374.35     39.23     45.58    527.36
  7      663.97    374.44     39.15     45.58    527.07
  8      664.71    372.86     39.19     45.58    528.26
  9      664.78    377.50     38.98     45.58    527.01
  10      664.56    375.39     38.99     45.58    527.42
  11      664.73    382.77     39.24     45.58    525.31
  12      664.35    387.20     39.18     45.58    523.63
  13      665.05    374.22     39.17     45.58    528.20
  14      664.77    377.40     39.19     45.58    526.97
  15      664.78    380.25     39.07     45.58    526.16
  16      664.48    383.36     39.12     45.58    524.93
  17      664.55    375.97     39.21     45.58    527.17
  18      664.43    384.75     39.05     45.58    524.48
  19      664.47    387.19     39.14     45.58    523.77
  20      665.07    374.16     39.01     45.58    528.28
