  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.296417     0.0000   0.7871
     2   -458.295150     0.7949   0.2057
     3   -458.291201     3.2730   0.0031
     4   -458.290770     3.5434   0.0020
     5   -458.290196     3.9036   0.0011
     6   -458.289353     4.4327   0.0004
     7   -458.288721     4.8290   0.0002
     8   -458.288471     4.9862   0.0002
     9   -458.287762     5.4312   0.0001
     10  -458.287036     5.8864   0.0000
     11  -458.285958     6.5628   0.0000
     12  -458.285495     6.8538   0.0000
     13  -458.282378     8.8097   0.0000
     14  -458.282193     8.9256   0.0000
     15  -458.282110     8.9776   0.0000
     16  -458.280322     ******   0.0000
     17  -458.274683     ******   0.0000
     18  -458.274139     ******   0.0000
     19  -458.272183     ******   0.0000
     20  -458.270758     ******   0.0000

Ensemble free energy [Eh]:     -458.2966428554
