   #   Energy       Run. Aver.   Diff / au.
    1 -424.83334387  -0.67701496  -0.67701496
    2 -381.71928287  -0.98116912  -0.30415417
    3 -369.69963825  -0.95188207   0.02928705
    4 -367.91480806  -0.85316717   0.09871490
    5 -370.91392515  -0.78100854   0.07215863
    6 -372.64325791  -0.73778813   0.04322040
    7 -379.39874404  -0.71258839   0.02519975
    8 -376.47880378  -0.69535951   0.01722888
    9 -381.82596945  -0.68379173   0.01156778
   10 -380.34350362  -0.67486737   0.00892436
   11 -381.28179331  -0.66794186   0.00692551
   12 -381.94221525  -0.66242488   0.00551698
   13 -385.30390084  -0.65827710   0.00414777
   14 -388.40477749  -0.65517264   0.00310447
   15 -388.66768519  -0.65257958   0.00259305
   16 -386.18227899  -0.65009508   0.00248450
   17 -388.29990843  -0.64810776   0.00198732
   18 -390.78136934  -0.64658858   0.00151919
   19 -391.74679090  -0.64533491   0.00125366
   20 -390.66194701  -0.64413345   0.00120146
   21 -392.80587726  -0.64321160   0.00092186
   22 -395.29195480  -0.64256634   0.00064526
   23 -394.02464388  -0.64190141   0.00066493
   24 -394.58925294  -0.64132856   0.00057285
   25 -393.56625398  -0.64074001   0.00058855
   26 -393.26091956  -0.64017741   0.00056259
   27 -393.13656430  -0.63965011   0.00052730
   28 -393.64796946  -0.63919085   0.00045927
   29 -392.96796072  -0.63872823   0.00046262
   30 -393.28874210  -0.63831338   0.00041485
   31 -393.85221494  -0.63795581   0.00035758
   32 -392.72437720  -0.63756620   0.00038960
   33 -392.53378040  -0.63719004   0.00037617
   34 -392.86485256  -0.63685191   0.00033813
   35 -393.13213463  -0.63654636   0.00030555
   36 -391.40253242  -0.63618213   0.00036423
   37 -394.06625565  -0.63595073   0.00023140
   38 -392.87692789  -0.63568513   0.00026560
   39 -393.04117438  -0.63543898   0.00024615
   40 -392.55942969  -0.63518643   0.00025255
