   #   Energy       Run. Aver.   Diff / au.
    1 -574.55746770  -0.91561551  -0.91561551
    2 -546.45521367  -1.35103137  -0.43541586
    3 -543.04669215  -1.33429283   0.01673854
    4 -543.92627218  -1.21323539   0.12105744
    5 -545.11570016  -1.12011624   0.09311915
    6 -546.86276017  -1.06315720   0.05695903
    7 -546.06954981  -1.02745733   0.03569987
    8 -544.98938735  -1.00312465   0.02433268
    9 -545.40444776  -0.98553575   0.01758890
   10 -544.61892742  -0.97201383   0.01352192
   11 -541.14122007  -0.96081633   0.01119749
   12 -541.76786223  -0.95176201   0.00905432
   13 -541.48039233  -0.94423028   0.00753173
   14 -539.94887005  -0.93770894   0.00652134
   15 -539.61793604  -0.93208931   0.00561963
   16 -540.93551142  -0.92735972   0.00472959
   17 -541.43268155  -0.92328551   0.00407421
   18 -540.46326822  -0.91961458   0.00367093
   19 -540.30685764  -0.91633817   0.00327641
   20 -539.77195225  -0.91336650   0.00297167
   21 -539.83091794  -0.91069684   0.00266966
   22 -539.82234944  -0.90828298   0.00241386
   23 -539.60131614  -0.90607483   0.00220815
   24 -538.09135625  -0.90395900   0.00211583
   25 -538.14568292  -0.90201959   0.00193941
   26 -538.32108913  -0.90024691   0.00177269
   27 -538.90336230  -0.89864607   0.00160083
   28 -539.81133481  -0.89721740   0.00142867
   29 -540.85962316  -0.89595079   0.00126660
   30 -540.13248601  -0.89473541   0.00121539
   31 -540.19824569  -0.89360347   0.00113194
   32 -539.98287966  -0.89253415   0.00106931
   33 -539.97237354  -0.89153104   0.00100312
   34 -539.56328047  -0.89056970   0.00096134
   35 -540.40616592  -0.88970287   0.00086683
   36 -540.51142594  -0.88889148   0.00081139
   37 -540.78003497  -0.88813702   0.00075446
   38 -540.91285557  -0.88742933   0.00070769
   39 -541.81912745  -0.88679617   0.00063316
   40 -541.55880278  -0.88618616   0.00061001
   41 -541.56736073  -0.88560680   0.00057936
   42 -541.80563805  -0.88506480   0.00054200
   43 -541.88659131  -0.88455188   0.00051292
   44 -541.69344050  -0.88405593   0.00049594
   45 -541.65904331  -0.88358119   0.00047474
   46 -539.86606434  -0.88306544   0.00051575
   47 -540.20809632  -0.88258236   0.00048308
   48 -540.29583783  -0.88212300   0.00045936
   49 -539.90831602  -0.88167027   0.00045273
   50 -539.78339730  -0.88123180   0.00043847
   51 -540.09076754  -0.88082040   0.00041139
   52 -539.82509876  -0.88041722   0.00040319
   53 -540.05919192  -0.88003643   0.00038078
   54 -540.60366746  -0.87968624   0.00035019
   55 -540.38341336  -0.87934295   0.00034329
   56 -539.94276933  -0.87899951   0.00034344
   57 -539.90997580  -0.87866720   0.00033231
   58 -539.89054538  -0.87834601   0.00032119
   59 -539.39390161  -0.87802247   0.00032353
   60 -540.50651505  -0.87773924   0.00028324
   61 -540.94619830  -0.87747744   0.00026180
   62 -540.66834969  -0.87721728   0.00026015
   63 -540.41248259  -0.87695894   0.00025834
   64 -540.85475367  -0.87671972   0.00023923
   65 -540.58369760  -0.87648150   0.00023822
   66 -540.67890887  -0.87625282   0.00022868
   67 -540.90292573  -0.87603643   0.00021639
   68 -541.43616260  -0.87583909   0.00019735
   69 -541.48615035  -0.87564889   0.00019019
   70 -541.56908462  -0.87546612   0.00018277
   71 -541.26325231  -0.87528174   0.00018438
   72 -541.47609030  -0.87510717   0.00017457
   73 -541.50891323  -0.87493823   0.00016894
   74 -541.75198460  -0.87477917   0.00015906
   75 -541.54359882  -0.87462005   0.00015912
   76 -541.19140976  -0.87445774   0.00016231
   77 -541.14402728  -0.87429862   0.00015912
   78 -543.15376276  -0.87418468   0.00011394
   79 -543.09719202  -0.87407306   0.00011162
   80 -542.85121738  -0.87395935   0.00011370
   81 -542.37353541  -0.87383903   0.00012032
   82 -542.27651486  -0.87371968   0.00011935
   83 -541.88667154  -0.87359573   0.00012395
   84 -541.33645050  -0.87346424   0.00013149
   85 -540.98207886  -0.87332911   0.00013513
   86 -541.19726945  -0.87320107   0.00012804
   87 -542.68511674  -0.87310331   0.00009776
   88 -542.93489731  -0.87301263   0.00009067
   89 -542.62499157  -0.87291853   0.00009411
   90 -542.58633167  -0.87282579   0.00009274
   91 -542.29014483  -0.87272992   0.00009587
   92 -542.35153286  -0.87263716   0.00009276
   93 -542.36321276  -0.87254663   0.00009053
   94 -542.22764345  -0.87245576   0.00009088
   95 -542.35460524  -0.87236892   0.00008684
   96 -542.66712585  -0.87228912   0.00007980
   97 -542.09346442  -0.87220161   0.00008751
   98 -542.20644799  -0.87211765   0.00008396
