  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1      748.34    420.64     39.72     45.94    597.39
  2      748.86    412.45     39.78     45.94    600.34
  3      748.14    431.01     39.72     45.94    594.09
  4      748.21    421.00     39.78     45.94    597.14
  5      748.24    420.89     39.91     45.94    597.16
  6      748.41    422.16     39.85     45.94    596.97
  7      747.60    417.43     39.70     45.94    597.62
  8      747.89    420.21     39.72     45.94    597.07
  9      748.68    419.91     39.73     45.94    597.95
  10      747.93    423.00     39.67     45.94    596.29
  11      748.28    427.69     39.94     45.94    595.16
  12      748.42    415.30     39.83     45.94    599.03
  13      748.49    424.21     39.64     45.94    596.50
  14      748.04    419.06     39.80     45.94    597.54
  15      748.26    422.29     39.81     45.94    596.79
  16      748.09    430.37     39.82     45.94    594.21
  17      747.58    419.61     39.54     45.94    596.99
  18      748.32    432.87     39.93     45.94    593.65
  19      747.79    426.89     39.84     45.94    594.93
  20      748.39    415.81     39.88     45.94    598.83
