  cluster  E_norm [Eh]  De [kcal]    p
     1   -778.775946     0.0000   0.9162
     2   -778.773579     1.4852   0.0747
     3   -778.771531     2.7701   0.0085
     4   -778.768707     4.5424   0.0004
     5   -778.767262     5.4492   0.0001
     6   -778.765061     6.8299   0.0000
     7   -778.764126     7.4167   0.0000
     8   -778.763542     7.7837   0.0000
     9   -778.757274     ******   0.0000
     10  -778.757205     ******   0.0000
     11  -778.756968     ******   0.0000
     12  -778.753637     ******   0.0000
     13  -778.752059     ******   0.0000
     14  -778.750604     ******   0.0000
     15  -778.748126     ******   0.0000
     16  -778.747737     ******   0.0000
     17  -778.746304     ******   0.0000
     18  -778.745480     ******   0.0000
     19  -778.745408     ******   0.0000
     20  -778.744418     ******   0.0000

Ensemble free energy [Eh]:     -778.7760282510
