   #           Energy [Eh]      SASA
No   1    -1018.6769531623     7875.4
No   2    -1018.6756181110     7798.3
No   3    -1018.6677298332     7772.6
No   4    -1018.6612845339     7688.9
No   5    -1018.6475023174     7832.3
No   6    -1018.6596374821     7471.5
No   7    -1018.6550503113     7901.0
No   8    -1018.6665397562     7422.5
No   9    -1018.6533434155     7631.4
No  10    -1018.6607040652     7760.7
No  11    -1018.6585778594     7575.7
No  12    -1018.6567672676     7794.0
No  13    -1018.6569159187     7873.6
No  14    -1018.6468823025     7926.2
No  15    -1018.6348035989     7874.5
No  16    -1018.6545078087     7303.3
No  17    -1018.6349246636     7673.8
No  18    -1018.6451332699     7926.3
No  19    -1018.6556791402     7823.9
No  20    -1018.6434966763     7645.3
