   #   Energy       Run. Aver.   Diff / au.
    1 -421.67398125  -0.67198019  -0.67198019
    2 -375.53713279  -0.97120842  -0.29922823
    3 -370.28767310  -0.94391199   0.02729643
    4 -368.88480642  -0.84807371   0.09583828
    5 -373.64595239  -0.77837984   0.06969386
    6 -375.07444236  -0.73665408   0.04172577
    7 -377.88631401  -0.71148554   0.02516853
    8 -381.33675311  -0.69536612   0.01611942
    9 -382.31592150  -0.68400764   0.01135849
   10 -382.13469724  -0.67536806   0.00863958
   11 -383.29458218  -0.66871452   0.00665354
   12 -386.33213010  -0.66373880   0.00497572
   13 -386.31598914  -0.65965565   0.00408314
   14 -382.09500657  -0.65573910   0.00391655
   15 -386.37186474  -0.65281024   0.00292886
   16 -385.28223672  -0.65020069   0.00260955
   17 -385.33047048  -0.64792144   0.00227924
   18 -388.55661174  -0.64619942   0.00172202
   19 -387.89997356  -0.64463292   0.00156650
   20 -388.78425051  -0.64330130   0.00133162
   21 -388.98450160  -0.64212289   0.00117842
   22 -388.50234474  -0.64102364   0.00109925
   23 -389.24701526  -0.64007501   0.00094862
   24 -389.55601895  -0.63923224   0.00084278
   25 -391.85460070  -0.63860764   0.00062460
   26 -389.59674601  -0.63790108   0.00070655
   27 -387.18992637  -0.63710178   0.00079931
   28 -390.03098117  -0.63651795   0.00058383
   29 -390.71615236  -0.63601946   0.00049848
   30 -391.64777395  -0.63560654   0.00041292
   31 -390.97983642  -0.63518869   0.00041785
   32 -391.09400841  -0.63480248   0.00038621
   33 -391.15847993  -0.63444375   0.00035873
   34 -391.54721469  -0.63412516   0.00031860
   35 -390.92036339  -0.63379737   0.00032779
   36 -391.77173480  -0.63352522   0.00027215
   37 -391.64436840  -0.63326381   0.00026142
   38 -392.52933713  -0.63305354   0.00021026
   39 -393.15960922  -0.63288113   0.00017241
   40 -392.69202823  -0.63269965   0.00018148
