   #           Energy [Eh]      SASA
No   1    -1018.7221756111     7302.7
No   2    -1018.7182723961     7097.3
No   3    -1018.6971255946     7319.1
No   4    -1018.6933316508     7170.8
No   5    -1018.6984717527     7334.3
No   6    -1018.6894176177     7373.3
No   7    -1018.7029747067     7252.9
No   8    -1018.6934520698     7547.2
No   9    -1018.6917087903     7062.8
No  10    -1018.6956701779     7365.5
No  11    -1018.7213421364     7419.2
No  12    -1018.6913302802     7098.9
No  13    -1018.6876930401     7360.1
No  14    -1018.6957900166     7292.3
No  15    -1018.6781008839     7191.4
No  16    -1018.7109278562     7196.1
No  17    -1018.6914328467     7260.5
No  18    -1018.6979472096     7607.4
No  19    -1018.6731709997     7054.8
No  20    -1018.7123099132     7126.7
