   #   Energy       Run. Aver.   Diff / au.
    1 -422.41308004  -0.67315802  -0.67315802
    2 -379.15438154  -0.97526847  -0.30211045
    3 -367.90794680  -0.94631532   0.02895315
    4 -367.50000264  -0.84891032   0.09740500
    5 -370.34778953  -0.77768460   0.07122572
    6 -372.10655371  -0.73503112   0.04265347
    7 -378.87722212  -0.71018750   0.02484363
    8 -376.86774075  -0.69338072   0.01680678
    9 -376.45249413  -0.68112824   0.01225248
   10 -374.58881308  -0.67148469   0.00964355
   11 -375.41024149  -0.66395069   0.00753400
   12 -377.36641988  -0.65810793   0.00584276
   13 -380.84452404  -0.65372052   0.00438741
   14 -382.30829247  -0.65023045   0.00349007
   15 -381.36329866  -0.64716515   0.00306530
   16 -383.46068936  -0.64471846   0.00244669
   17 -384.89257731  -0.64273024   0.00198823
   18 -376.99999853  -0.64028964   0.00244060
   19 -379.86410747  -0.63832236   0.00196728
   20 -380.29846380  -0.63661008   0.00171228
   21 -381.79845934  -0.63518685   0.00142323
   22 -385.07464338  -0.63414346   0.00104339
   23 -384.46397327  -0.63316500   0.00097846
   24 -385.92306830  -0.63236767   0.00079733
   25 -386.87071431  -0.63170177   0.00066589
   26 -387.98559684  -0.63116049   0.00054128
   27 -389.08686651  -0.63072892   0.00043157
   28 -387.40874925  -0.63023658   0.00049234
   29 -387.32204368  -0.62977134   0.00046524
   30 -386.34970342  -0.62928637   0.00048497
   31 -386.78125291  -0.62885423   0.00043214
   32 -387.38864212  -0.62848100   0.00037323
   33 -387.45808142  -0.62813553   0.00034547
   34 -387.14932320  -0.62779673   0.00033880
   35 -386.17939268  -0.62743331   0.00036342
   36 -386.34781283  -0.62709686   0.00033645
   37 -385.88301278  -0.62675930   0.00033756
   38 -387.58951113  -0.62651104   0.00024826
   39 -386.45781642  -0.62623156   0.00027948
   40 -389.99398827  -0.62610616   0.00012540
   41 -389.48914022  -0.62597101   0.00013515
   42 -389.12189049  -0.62582813   0.00014288
   43 -389.44452956  -0.62570367   0.00012446
   44 -388.67181261  -0.62555730   0.00014637
   45 -389.33561946  -0.62544046   0.00011684
   46 -389.35803938  -0.62533011   0.00011034
   47 -390.57697407  -0.62526593   0.00006418
   48 -390.46021372  -0.62520151   0.00006442
   49 -390.01084334  -0.62512510   0.00007641
   50 -390.60456509  -0.62507043   0.00005467
   51 -389.38910397  -0.62498035   0.00009008
   52 -389.83387064  -0.62490668   0.00007367
   53 -390.40760895  -0.62485335   0.00005333
   54 -392.85622234  -0.62487464  -0.00002129
   55 -393.34928440  -0.62491080  -0.00003616
   56 -393.20305333  -0.62494177  -0.00003097
   57 -392.96622818  -0.62496494  -0.00002317
   58 -396.17386173  -0.62507530  -0.00011037
   59 -397.02952501  -0.62520652  -0.00013122
   60 -396.57240045  -0.62532157  -0.00011505
