   #           Energy [Eh]      SASA
No   1     -127.2445545751     1999.3
No   2     -127.2320188223     2103.4
No   3     -127.2348087259     1956.6
No   4     -127.2367559383     2138.2
No   5     -127.2382951496     2075.1
No   6     -127.2381494029     2037.6
No   7     -127.2442200128     2099.7
No   8     -127.2343442025     2108.5
No   9     -127.2392008353     2079.1
No  10     -127.2408568030     2178.3
No  11     -127.2420285627     2003.3
No  12     -127.2462988295     2034.5
No  13     -127.2344371561     2067.0
No  14     -127.2379466306     2141.9
No  15     -127.2401771985     2159.9
No  16     -127.2345060205     2166.3
No  17     -127.2411062913     1886.3
No  18     -127.2388340565     2252.0
No  19     -127.2344555032     1980.3
No  20     -127.2345341732     2141.5
