  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.209082     0.0000   0.9396
     2   -509.205916     1.9866   0.0329
     3   -509.205109     2.4932   0.0140
     4   -509.205058     2.5250   0.0132
     5   -509.201657     4.6591   0.0004
     6   -509.197313     7.3851   0.0000
     7   -509.194819     8.9506   0.0000
     8   -509.194677     9.0391   0.0000
     9   -509.194214     9.3299   0.0000
     10  -509.193622     9.7013   0.0000
     11  -509.193434     9.8197   0.0000
     12  -509.192945     ******   0.0000
     13  -509.191396     ******   0.0000
     14  -509.190983     ******   0.0000
     15  -509.190331     ******   0.0000
     16  -509.189124     ******   0.0000
     17  -509.188338     ******   0.0000
     18  -509.187240     ******   0.0000
     19  -509.183630     ******   0.0000
     20  -509.177491     ******   0.0000

Ensemble free energy [Eh]:     -509.2091410943
