   #           Energy [Eh]      SASA
No   1     -509.2051090489     5173.3
No   2     -509.2090822168     5172.2
No   3     -509.2050583513     5318.0
No   4     -509.2016574596     5243.3
No   5     -509.1973132726     5312.7
No   6     -509.1903312287     4935.3
No   7     -509.2059163614     5076.1
No   8     -509.1946774472     5253.7
No   9     -509.1934335135     5051.5
No  10     -509.1891236854     4911.5
No  11     -509.1936221537     5023.5
No  12     -509.1942141013     5301.7
No  13     -509.1872403321     5076.9
No  14     -509.1909825122     5106.7
No  15     -509.1913957627     5418.9
No  16     -509.1883378880     5246.6
No  17     -509.1948185002     4900.8
No  18     -509.1929446754     5041.3
No  19     -509.1836300857     5175.4
No  20     -509.1774906498     5027.3
