  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.221500     0.0000   0.6458
     2   -127.220234     0.7944   0.1690
     3   -127.219537     1.2320   0.0807
     4   -127.219502     1.2536   0.0778
     5   -127.218326     1.9914   0.0224
     6   -127.216183     3.3365   0.0023
     7   -127.215345     3.8623   0.0010
     8   -127.214691     4.2727   0.0005
     9   -127.214630     4.3109   0.0004
     10  -127.211864     6.0469   0.0000
     11  -127.211300     6.4004   0.0000
     12  -127.209405     7.5898   0.0000
     13  -127.207929     8.5157   0.0000
     14  -127.207708     8.6545   0.0000
     15  -127.207418     8.8366   0.0000
     16  -127.206600     9.3498   0.0000
     17  -127.206245     9.5725   0.0000
     18  -127.205957     9.7536   0.0000
     19  -127.205865     9.8110   0.0000
     20  -127.202075     ******   0.0000

Ensemble free energy [Eh]:     -127.2219128070
