   #           Energy [Eh]      SASA
No   1     -203.6456102643     2694.3
No   2     -203.6378060047     2723.4
No   3     -203.6259784334     2840.1
No   4     -203.6268490533     2523.5
No   5     -203.6395567003     2591.8
No   6     -203.6331404464     2617.1
No   7     -203.6376515177     2601.4
No   8     -203.6245204143     2549.3
No   9     -203.6325485427     2479.2
No  10     -203.6366462085     2504.2
No  11     -203.6339240678     2558.3
No  12     -203.6411135562     2540.9
No  13     -203.6255961421     2635.5
No  14     -203.6329737111     2641.5
No  15     -203.6235457911     2483.1
No  16     -203.6316676929     2501.7
No  17     -203.6371929717     2576.4
No  18     -203.6195593069     2339.7
No  19     -203.6324630212     2594.3
No  20     -203.6225137537     2600.8
