  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.230530     0.0000   0.7372
     2   -193.229546     0.6170   0.2602
     3   -193.224694     3.6618   0.0015
     4   -193.223776     4.2378   0.0006
     5   -193.223452     4.4413   0.0004
     6   -193.220562     6.2545   0.0000
     7   -193.220417     6.3461   0.0000
     8   -193.220331     6.3999   0.0000
     9   -193.220004     6.6046   0.0000
     10  -193.219664     6.8179   0.0000
     11  -193.219549     6.8903   0.0000
     12  -193.219474     6.9374   0.0000
     13  -193.219055     7.2007   0.0000
     14  -193.218898     7.2992   0.0000
     15  -193.218447     7.5821   0.0000
     16  -193.218120     7.7871   0.0000
     17  -193.217464     8.1987   0.0000
     18  -193.217387     8.2471   0.0000
     19  -193.216880     8.5651   0.0000
     20  -193.216761     8.6398   0.0000
     21  -193.216759     8.6409   0.0000
     22  -193.216634     8.7194   0.0000
     23  -193.216539     8.7790   0.0000
     24  -193.215938     9.1565   0.0000
     25  -193.215812     9.2355   0.0000
     26  -193.215439     9.4694   0.0000
     27  -193.215296     9.5590   0.0000
     28  -193.215072     9.6996   0.0000
     29  -193.214660     9.9584   0.0000
     30  -193.213959     ******   0.0000
     31  -193.213889     ******   0.0000
     32  -193.213389     ******   0.0000
     33  -193.213262     ******   0.0000
     34  -193.213009     ******   0.0000
     35  -193.211892     ******   0.0000
     36  -193.211321     ******   0.0000
     37  -193.210666     ******   0.0000
     38  -193.210621     ******   0.0000
     39  -193.209949     ******   0.0000
     40  -193.207593     ******   0.0000
     41  -193.206706     ******   0.0000
     42  -193.205951     ******   0.0000
     43  -193.205068     ******   0.0000
     44  -193.205029     ******   0.0000
     45  -193.203816     ******   0.0000
     46  -193.203407     ******   0.0000
     47  -193.201644     ******   0.0000
     48  -193.200569     ******   0.0000
     49  -193.195222     ******   0.0000
     50  -193.194620     ******   0.0000
     51  -193.191556     ******   0.0000
     52  -193.188975     ******   0.0000
