  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.230530     0.0000   0.7372
     2   -193.229546     0.6170   0.2602
     3   -193.224694     3.6618   0.0015
     4   -193.223776     4.2378   0.0006
     5   -193.223452     4.4413   0.0004
     6   -193.220562     6.2545   0.0000
     7   -193.220417     6.3461   0.0000
     8   -193.220331     6.3999   0.0000
     9   -193.220004     6.6046   0.0000
     10  -193.219664     6.8179   0.0000
     11  -193.219549     6.8903   0.0000
     12  -193.219474     6.9374   0.0000
     13  -193.219055     7.2007   0.0000
     14  -193.218898     7.2992   0.0000
     15  -193.218447     7.5821   0.0000
     16  -193.218120     7.7871   0.0000
     17  -193.217464     8.1987   0.0000
     18  -193.217387     8.2471   0.0000
     19  -193.216880     8.5651   0.0000
     20  -193.216761     8.6398   0.0000

Ensemble free energy [Eh]:     -193.2308174806
