   #   Energy       Run. Aver.   Diff / au.
    1 -422.88124298  -0.67390408  -0.67390408
    2 -380.59839892  -0.97716513  -0.30326105
    3 -368.83437950  -0.94845541   0.02870972
    4 -367.26841553  -0.85048398   0.09797143
    5 -374.71960345  -0.78022363   0.07026036
    6 -375.88360219  -0.73831106   0.04191257
    7 -381.44577049  -0.71368947   0.02462160
    8 -384.13320098  -0.69791998   0.01576949
    9 -388.92236577  -0.68748639   0.01043359
   10 -384.95606586  -0.67904104   0.00844535
   11 -385.41612142  -0.67237861   0.00666243
   12 -380.83515678  -0.66636680   0.00601180
   13 -383.72300224  -0.66168395   0.00468286
   14 -387.44264603  -0.65818839   0.00349555
   15 -385.99406626  -0.65508417   0.00310422
   16 -384.08566848  -0.65220236   0.00288181
   17 -384.40006213  -0.64970214   0.00250022
   18 -383.13113739  -0.64738858   0.00231356
   19 -383.65180991  -0.64537205   0.00201653
   20 -388.92101899  -0.64399187   0.00138018
   21 -391.43226879  -0.64296401   0.00102786
   22 -392.05337411  -0.64209059   0.00087341
   23 -391.70738127  -0.64127587   0.00081472
   24 -390.87763545  -0.64047639   0.00079948
   25 -392.43118180  -0.63984051   0.00063588
   26 -393.83515623  -0.63934589   0.00049462
   27 -392.56133036  -0.63881795   0.00052794
   28 -391.50240072  -0.63826627   0.00055168
   29 -391.69281298  -0.63776227   0.00050399
   30 -391.85762030  -0.63730223   0.00046005
