  cluster  E_norm [Eh]  De [kcal]    p
     1   -636.830417     0.0000   0.9970
     2   -636.824694     3.5911   0.0023
     3   -636.823513     4.3324   0.0007
     4   -636.820583     6.1708   0.0000
     5   -636.819825     6.6467   0.0000
     6   -636.819662     6.7486   0.0000
     7   -636.818337     7.5805   0.0000
     8   -636.816927     8.4651   0.0000
     9   -636.816771     8.5629   0.0000
     10  -636.815929     9.0917   0.0000
     11  -636.815700     9.2349   0.0000
     12  -636.815079     9.6249   0.0000
     13  -636.814965     9.6961   0.0000
     14  -636.814279     ******   0.0000
     15  -636.810636     ******   0.0000
     16  -636.810204     ******   0.0000
     17  -636.809843     ******   0.0000
     18  -636.808893     ******   0.0000
     19  -636.807334     ******   0.0000
     20  -636.807269     ******   0.0000
     21  -636.807134     ******   0.0000
     22  -636.806834     ******   0.0000
     23  -636.806557     ******   0.0000
     24  -636.805854     ******   0.0000
     25  -636.805595     ******   0.0000
     26  -636.805301     ******   0.0000
     27  -636.804658     ******   0.0000
     28  -636.804227     ******   0.0000
     29  -636.803009     ******   0.0000
     30  -636.802553     ******   0.0000
     31  -636.802471     ******   0.0000
     32  -636.802281     ******   0.0000
     33  -636.801959     ******   0.0000
     34  -636.801929     ******   0.0000
     35  -636.801125     ******   0.0000
     36  -636.801086     ******   0.0000
     37  -636.800419     ******   0.0000
     38  -636.799843     ******   0.0000
     39  -636.799041     ******   0.0000
     40  -636.798675     ******   0.0000
     41  -636.798594     ******   0.0000
     42  -636.798283     ******   0.0000
     43  -636.797683     ******   0.0000
     44  -636.797501     ******   0.0000
     45  -636.797330     ******   0.0000
     46  -636.797260     ******   0.0000
     47  -636.796978     ******   0.0000
     48  -636.796635     ******   0.0000
     49  -636.796601     ******   0.0000
     50  -636.796448     ******   0.0000
     51  -636.795283     ******   0.0000
     52  -636.794128     ******   0.0000
     53  -636.793692     ******   0.0000
     54  -636.793060     ******   0.0000
     55  -636.792445     ******   0.0000
     56  -636.792246     ******   0.0000
     57  -636.792152     ******   0.0000
     58  -636.791934     ******   0.0000
     59  -636.791317     ******   0.0000
     60  -636.791197     ******   0.0000
     61  -636.791002     ******   0.0000
     62  -636.790518     ******   0.0000
     63  -636.790439     ******   0.0000
     64  -636.790376     ******   0.0000
     65  -636.790205     ******   0.0000
     66  -636.790141     ******   0.0000
     67  -636.789777     ******   0.0000
     68  -636.789254     ******   0.0000
     69  -636.789090     ******   0.0000
     70  -636.788416     ******   0.0000
     71  -636.788304     ******   0.0000
     72  -636.788100     ******   0.0000
     73  -636.787928     ******   0.0000
     74  -636.787917     ******   0.0000
     75  -636.787600     ******   0.0000
     76  -636.787178     ******   0.0000
     77  -636.787004     ******   0.0000
     78  -636.786742     ******   0.0000
     79  -636.785821     ******   0.0000
     80  -636.785653     ******   0.0000
     81  -636.785037     ******   0.0000
     82  -636.784963     ******   0.0000
     83  -636.784595     ******   0.0000
     84  -636.784347     ******   0.0000
     85  -636.784316     ******   0.0000
     86  -636.783783     ******   0.0000
     87  -636.783541     ******   0.0000
     88  -636.783151     ******   0.0000
     89  -636.783070     ******   0.0000
     90  -636.782744     ******   0.0000
     91  -636.782578     ******   0.0000
     92  -636.782489     ******   0.0000
     93  -636.781608     ******   0.0000
     94  -636.780543     ******   0.0000
     95  -636.779039     ******   0.0000
     96  -636.778503     ******   0.0000
     97  -636.778298     ******   0.0000
     98  -636.777867     ******   0.0000
     99  -636.776435     ******   0.0000
     100  -636.765851     ******   0.0000
     101  -636.765379     ******   0.0000
     102  -636.758309     ******   0.0000
