   #   Energy       Run. Aver.   Diff / au.
    1 -441.04478345  -0.70284953  -0.70284953
    2 -398.05748555  -1.02002198  -0.31717246
    3 -390.84299160  -0.99335477   0.02666721
    4 -386.20138849  -0.89221203   0.10114274
    5 -386.24758236  -0.81664600   0.07556603
    6 -390.14571665  -0.77156678   0.04507922
    7 -390.95885888  -0.74390772   0.02765907
    8 -387.41778614  -0.72463555   0.01927216
    9 -388.93578296  -0.71084676   0.01378880
   10 -385.88421655  -0.69987776   0.01096900
   11 -384.93651080  -0.69102217   0.00885559
   12 -382.81141178  -0.68353642   0.00748575
   13 -383.30185453  -0.67736782   0.00616860
   14 -383.99471710  -0.67225339   0.00511443
   15 -385.39444850  -0.66803988   0.00421352
   16 -390.42449622  -0.66491035   0.00312953
   17 -388.05684525  -0.66199082   0.00291953
   18 -389.86581286  -0.65956751   0.00242332
   19 -391.31843023  -0.65754723   0.00202028
   20 -390.54513906  -0.65568751   0.00185971
   21 -389.37322369  -0.65392363   0.00176388
   22 -390.24114419  -0.65238732   0.00153631
   23 -389.00479909  -0.65090884   0.00147848
   24 -388.66702027  -0.64953355   0.00137529
   25 -390.65576735  -0.64839917   0.00113437
   26 -389.87244524  -0.64731332   0.00108586
   27 -391.57941557  -0.64641044   0.00090288
   28 -392.02996912  -0.64560423   0.00080621
   29 -392.81153268  -0.64489990   0.00070433
   30 -392.54901852  -0.64423198   0.00066792
   31 -393.03497874  -0.64363331   0.00059867
   32 -391.47374249  -0.64299647   0.00063684
   33 -390.89003424  -0.64236888   0.00062759
   34 -390.45629171  -0.64175815   0.00061073
   35 -392.67548126  -0.64128384   0.00047431
   36 -392.48977594  -0.64083145   0.00045239
   37 -391.39382152  -0.64035691   0.00047454
   38 -390.28188541  -0.63986013   0.00049678
   39 -392.90261643  -0.63949534   0.00036479
   40 -392.46155381  -0.63913451   0.00036082
