   #   Energy       Run. Aver.   Diff / au.
    1 -421.68870712  -0.67200366  -0.67200366
    2 -377.37967158  -0.97270002  -0.30069636
    3 -368.70847485  -0.94455690   0.02814312
    4 -367.78625874  -0.84790806   0.09664884
    5 -371.05266909  -0.77725868   0.07064938
    6 -372.95700928  -0.73499813   0.04226055
    7 -380.14269879  -0.71050344   0.02449468
    8 -376.97103485  -0.69372137   0.01678208
    9 -382.23736192  -0.68245809   0.01126328
   10 -378.65840315  -0.67342900   0.00902909
   11 -381.09510392  -0.66659769   0.00683131
   12 -380.68974146  -0.66103424   0.00556345
   13 -382.36573752  -0.65662969   0.00440455
   14 -382.20971812  -0.65291938   0.00371031
   15 -379.59949032  -0.64947275   0.00344663
   16 -383.05735011  -0.64681783   0.00265492
   17 -383.26979552  -0.64454174   0.00227609
   18 -388.94746361  -0.64304226   0.00149948
   19 -394.72515057  -0.64222609   0.00081617
   20 -394.27872120  -0.64149013   0.00073596
   21 -395.46802003  -0.64091833   0.00057180
   22 -392.71036948  -0.64020623   0.00071211
   23 -392.36656496  -0.63952612   0.00068011
   24 -390.22161364  -0.63876159   0.00076452
   25 -392.94276894  -0.63822831   0.00053328
   26 -393.65414760  -0.63778855   0.00043976
   27 -393.50467481  -0.63737600   0.00041255
   28 -394.25939541  -0.63703685   0.00033915
   29 -394.86804982  -0.63675706   0.00027979
   30 -394.25328432  -0.63646525   0.00029181
   31 -395.07832527  -0.63623429   0.00023096
   32 -395.45356868  -0.63603836   0.00019594
   33 -393.81368223  -0.63577617   0.00026219
   34 -393.74697023  -0.63552432   0.00025184
   35 -394.24760769  -0.63530996   0.00021436
   36 -393.61475456  -0.63508054   0.00022943
   37 -393.16509940  -0.63484374   0.00023680
   38 -392.53692515  -0.63459286   0.00025087
   39 -392.88587175  -0.63436875   0.00022411
   40 -393.62345572  -0.63418590   0.00018285
   41 -393.27275323  -0.63399935   0.00018656
   42 -392.49419856  -0.63379204   0.00020730
   43 -392.58091307  -0.63359712   0.00019493
   44 -391.23959650  -0.63336275   0.00023437
   45 -391.40365502  -0.63314373   0.00021902
   46 -394.07853057  -0.63302724   0.00011649
   47 -394.20253866  -0.63292209   0.00010515
   48 -394.67999487  -0.63283741   0.00008468
   49 -395.51832159  -0.63278387   0.00005354
   50 -395.48288758  -0.63273196   0.00005191
   51 -395.73146568  -0.63268989   0.00004207
   52 -395.94517961  -0.63265617   0.00003372
   53 -396.27030960  -0.63263366   0.00002251
   54 -396.38054110  -0.63261544   0.00001822
   55 -398.28876401  -0.63265326  -0.00003781
   56 -398.62428885  -0.63270027  -0.00004701
   57 -398.65128603  -0.63274655  -0.00004628
   58 -398.84953734  -0.63279667  -0.00005012
   59 -397.31878469  -0.63280381  -0.00000714
   60 -396.99693800  -0.63280144   0.00000236
   61 -397.02720435  -0.63279979   0.00000165
   62 -397.48442791  -0.63280996  -0.00001017
   63 -397.25264955  -0.63281412  -0.00000417
   64 -397.07448637  -0.63281363   0.00000049
   65 -400.11650680  -0.63288766  -0.00007403
   66 -400.78066955  -0.63297662  -0.00008895
   67 -400.85174275  -0.63306483  -0.00008821
   68 -400.65495763  -0.63314582  -0.00008099
   69 -400.79876416  -0.63322769  -0.00008186
   70 -400.84551668  -0.63330829  -0.00008060
   71 -400.88833166  -0.63338756  -0.00007927
   72 -400.83745713  -0.63346349  -0.00007593
   73 -399.96105542  -0.63351816  -0.00005467
   74 -399.77865252  -0.63356714  -0.00004898
   75 -399.86601962  -0.63361659  -0.00004945
   76 -399.79179478  -0.63366319  -0.00004660
   77 -400.42674029  -0.63372168  -0.00005849
   78 -401.05797706  -0.63379172  -0.00007004
   79 -401.04488565  -0.63385987  -0.00006815
   80 -401.35875587  -0.63393255  -0.00007268
   81 -400.52825304  -0.63398715  -0.00005460
   82 -400.49910130  -0.63403963  -0.00005248
   83 -399.92931021  -0.63407988  -0.00004025
   84 -400.32915902  -0.63412661  -0.00004673
   85 -396.01034275  -0.63409135   0.00003526
   86 -395.95475767  -0.63405492   0.00003643
   87 -395.99596451  -0.63402007   0.00003485
   88 -395.36685204  -0.63397464   0.00004543
   89 -396.04603894  -0.63394228   0.00003237
   90 -396.06260678  -0.63391107   0.00003121
   91 -396.15151657  -0.63388212   0.00002895
   92 -396.06291299  -0.63385228   0.00002983
   93 -396.54144717  -0.63383128   0.00002100
   94 -396.43401701  -0.63380900   0.00002228
   95 -396.39912008  -0.63378659   0.00002241
   96 -396.44287151  -0.63376537   0.00002122
   97 -395.78839104  -0.63373384   0.00003152
   98 -396.09783328  -0.63370789   0.00002595
   99 -396.68753863  -0.63369201   0.00001588
  100 -396.38341835  -0.63367170   0.00002031
  101 -395.78749270  -0.63364235   0.00002935
  102 -395.98882190  -0.63361663   0.00002572
  103 -395.34471220  -0.63358148   0.00003515
  104 -395.51573613  -0.63354954   0.00003194
  105 -395.20068320  -0.63351345   0.00003609
  106 -395.22805983  -0.63347842   0.00003503
  107 -394.10930733  -0.63342738   0.00005103
  108 -394.53820788  -0.63338348   0.00004391
  109 -394.22350546  -0.63333584   0.00004764
