   #   Energy       Run. Aver.   Diff / au.
    1 -574.55737361  -0.91561536  -0.91561536
    2 -546.44785039  -1.35102535  -0.43540999
    3 -543.15314373  -1.33434341   0.01668194
    4 -544.06479417  -1.21334266   0.12100075
    5 -545.97543701  -1.12048741   0.09285525
    6 -546.82880681  -1.06350148   0.05698593
    7 -546.05664386  -1.02774564   0.03575584
    8 -545.01219971  -1.00337447   0.02437117
    9 -543.30225034  -0.98538131   0.01799317
   10 -542.33739422  -0.97147082   0.01391049
   11 -542.99306368  -0.96055565   0.01091517
   12 -540.80705985  -0.95141898   0.00913667
   13 -541.40781083  -0.94389841   0.00752057
   14 -541.32984126  -0.93755876   0.00633965
   15 -541.69703797  -0.93218214   0.00537662
   16 -542.56904845  -0.92762463   0.00455750
   17 -542.57136191  -0.92365171   0.00397293
   18 -542.65997891  -0.92016054   0.00349117
   19 -540.94453865  -0.91691834   0.00324220
   20 -542.42182157  -0.91413052   0.00278782
   21 -542.36853553  -0.91162580   0.00250472
   22 -540.17499884  -0.90920276   0.00242304
   23 -541.66238903  -0.90709702   0.00210574
   24 -541.08989238  -0.90514197   0.00195505
   25 -540.65474888  -0.90332161   0.00182036
   26 -540.84143831  -0.90165790   0.00166371
   27 -540.54544475  -0.90010577   0.00155214
   28 -541.84016059  -0.89874217   0.00136360
   29 -541.77847266  -0.89747572   0.00126645
   30 -541.43801259  -0.89627886   0.00119686
   31 -540.78686303  -0.89512799   0.00115087
   32 -540.85104659  -0.89405368   0.00107431
   33 -540.57737029  -0.89303358   0.00102010
   34 -541.32120119  -0.89210995   0.00092363
   35 -540.08599920  -0.89118561   0.00092434
   36 -539.95839825  -0.89030695   0.00087865
   37 -539.46252039  -0.88945567   0.00085128
   38 -538.94984711  -0.88862841   0.00082726
   39 -539.33083767  -0.88785976   0.00076865
   40 -539.67785204  -0.88714484   0.00071493
   41 -539.90171141  -0.88647479   0.00067004
   42 -540.34056432  -0.88585438   0.00062041
   43 -540.32677017  -0.88526346   0.00059092
   44 -540.82129976  -0.88471799   0.00054547
   45 -540.70586470  -0.88419368   0.00052431
   46 -540.67890857  -0.88369169   0.00050199
   47 -540.25538823  -0.88319718   0.00049451
   48 -540.46253485  -0.88273031   0.00046687
   49 -540.70845238  -0.88229105   0.00043926
   50 -541.01460786  -0.88187968   0.00041137
   51 -540.08197872  -0.88145584   0.00042384
   52 -540.36807197  -0.88105683   0.00039901
   53 -540.81533408  -0.88068680   0.00037003
   54 -540.95813470  -0.88033522   0.00035158
   55 -540.97899005  -0.87999737   0.00033785
   56 -540.82031212  -0.87966731   0.00033006
   57 -540.95153086  -0.87935263   0.00031467
   58 -540.60811460  -0.87903964   0.00031299
   59 -539.38908508  -0.87870436   0.00033528
   60 -539.58814066  -0.87838517   0.00031919
   61 -539.45220272  -0.87807316   0.00031201
   62 -539.27744065  -0.87776684   0.00030632
   63 -539.34368776  -0.87747201   0.00029483
   64 -539.24968985  -0.87718423   0.00028778
   65 -539.28069405  -0.87690618   0.00027806
   66 -539.19719841  -0.87663468   0.00027150
   67 -539.30337895  -0.87637391   0.00026077
   68 -538.57710682  -0.87610394   0.00026996
   69 -538.44194873  -0.87583855   0.00026539
   70 -538.55948781  -0.87558348   0.00025507
   71 -538.95919658  -0.87534471   0.00023877
   72 -538.97727318  -0.87511320   0.00023151
   73 -538.92042421  -0.87488690   0.00022631
   74 -539.02334653  -0.87466899   0.00021790
   75 -538.98274212  -0.87445615   0.00021284
   76 -539.22341181  -0.87425402   0.00020213
   77 -539.43667766  -0.87406169   0.00019233
   78 -541.03881462  -0.87390715   0.00015454
   79 -541.72396324  -0.87377083   0.00013633
   80 -541.94706806  -0.87364258   0.00012825
   81 -542.42319385  -0.87352697   0.00011561
   82 -542.16880665  -0.87340939   0.00011758
   83 -542.26250212  -0.87329642   0.00011297
   84 -542.45239281  -0.87318979   0.00010663
   85 -542.58697559  -0.87308827   0.00010152
   86 -542.64468948  -0.87299024   0.00009803
   87 -542.65835117  -0.87289476   0.00009549
   88 -542.64503865  -0.87280123   0.00009353
   89 -542.67002606  -0.87271027   0.00009096
   90 -542.80318448  -0.87262373   0.00008655
   91 -542.90923869  -0.87254098   0.00008274
   92 -542.19485822  -0.87244771   0.00009328
   93 -542.09330721  -0.87235459   0.00009312
   94 -542.01068339  -0.87226205   0.00009254
   95 -541.74721716  -0.87216704   0.00009501
   96 -541.90617548  -0.87207663   0.00009041
   97 -541.90734927  -0.87198815   0.00008848
   98 -542.23661499  -0.87190684   0.00008130
   99 -541.96306827  -0.87182285   0.00008399
  100 -542.15866556  -0.87174363   0.00007922
  101 -542.02464979  -0.87166391   0.00007972
  102 -542.74468547  -0.87159700   0.00006691
  103 -542.96730378  -0.87153495   0.00006204
  104 -543.23141726  -0.87147820   0.00005676
  105 -543.15253717  -0.87142138   0.00005682
  106 -543.04804751  -0.87136405   0.00005732
  107 -543.05263657  -0.87130787   0.00005619
  108 -542.66655251  -0.87124703   0.00006083
  109 -542.62271744  -0.87118663   0.00006040
  110 -542.46543522  -0.87112506   0.00006158
  111 -542.49651432  -0.87106502   0.00006003
  112 -542.36303915  -0.87100418   0.00006084
  113 -543.51021546  -0.87096058   0.00004360
  114 -543.06333474  -0.87091166   0.00004893
  115 -542.74351065  -0.87085910   0.00005256
  116 -542.50792027  -0.87080418   0.00005492
  117 -542.12408867  -0.87074496   0.00005923
  118 -542.12941373  -0.87068677   0.00005819
  119 -542.16940814  -0.87063011   0.00005666
  120 -542.46779963  -0.87057836   0.00005174
  121 -542.16365874  -0.87052351   0.00005485
  122 -542.05276361  -0.87046808   0.00005543
  123 -542.33384828  -0.87041719   0.00005089
  124 -541.71872672  -0.87035925   0.00005794
  125 -542.01402745  -0.87030594   0.00005330
  126 -541.99267018  -0.87025325   0.00005269
  127 -541.68553464  -0.87019754   0.00005571
  128 -541.44102664  -0.87013963   0.00005791
  129 -541.51336695  -0.87008350   0.00005613
  130 -541.61872111  -0.87002954   0.00005396
  131 -542.41081431  -0.86998605   0.00004349
  132 -541.95498393  -0.86993780   0.00004825
  133 -541.66661467  -0.86988678   0.00005102
  134 -541.87097705  -0.86983893   0.00004785
  135 -541.94988140  -0.86979275   0.00004618
  136 -542.16067560  -0.86974973   0.00004302
  137 -541.89600832  -0.86970428   0.00004545
  138 -541.99235339  -0.86966058   0.00004370
  139 -541.68447044  -0.86961400   0.00004658
  140 -541.70303281  -0.86956827   0.00004573
  141 -542.82846784  -0.86953591   0.00003235
  142 -543.10145685  -0.86950717   0.00002874
  143 -543.57058990  -0.86948409   0.00002308
  144 -543.70753463  -0.86946288   0.00002121
  145 -543.50824560  -0.86943979   0.00002309
  146 -543.42045927  -0.86941604   0.00002375
  147 -543.25284183  -0.86939079   0.00002525
  148 -543.59856047  -0.86936960   0.00002119
  149 -543.01837570  -0.86934251   0.00002709
  150 -542.54504288  -0.86931071   0.00003179
