  cluster  E_norm [Eh]  De [kcal]    p
     1   -906.128599     0.0000   0.9221
     2   -906.126011     1.6242   0.0595
     3   -906.124589     2.5163   0.0132
     4   -906.123674     3.0904   0.0050
     5   -906.120382     5.1565   0.0002
     6   -906.119647     5.6175   0.0001
     7   -906.118182     6.5369   0.0000
     8   -906.116832     7.3838   0.0000
     9   -906.116671     7.4848   0.0000
     10  -906.116358     7.6815   0.0000
     11  -906.115968     7.9262   0.0000
     12  -906.115183     8.4187   0.0000
     13  -906.113836     9.2640   0.0000
     14  -906.113090     9.7323   0.0000
     15  -906.111920     ******   0.0000
     16  -906.111883     ******   0.0000
     17  -906.110884     ******   0.0000
     18  -906.108128     ******   0.0000
     19  -906.107900     ******   0.0000
     20  -906.107497     ******   0.0000

Ensemble free energy [Eh]:     -906.1286758211
