   #           Energy [Eh]      SASA
No   1     -152.6989656975     2457.2
No   2     -152.6977026263     2421.0
No   3     -152.7036964656     2294.6
No   4     -152.6927597382     2427.1
No   5     -152.7012357462     2498.0
No   6     -152.6870931796     2390.4
No   7     -152.6914607063     2372.2
No   8     -152.7022456487     2302.5
No   9     -152.6914917392     2442.3
No  10     -152.6951581918     2400.5
No  11     -152.6994236476     2421.4
No  12     -152.6966378224     2250.2
No  13     -152.6968423778     2261.5
No  14     -152.6954582943     2308.8
No  15     -152.6923705633     2355.7
No  16     -152.6955025177     2309.5
No  17     -152.6960595953     2330.3
No  18     -152.6876130715     2262.7
No  19     -152.6891522557     2407.2
No  20     -152.6922659892     2351.3
