   #   Energy       Run. Aver.   Diff / au.
    1 -440.59643889  -0.70213504  -0.70213504
    2 -397.32255602  -1.01872191  -0.31658686
    3 -390.89499802  -0.99232048   0.02640143
    4 -386.26638838  -0.89152866   0.10079183
    5 -383.85962416  -0.81540840   0.07612026
    6 -387.81670145  -0.76982449   0.04558391
    7 -388.03238044  -0.74167598   0.02814850
    8 -387.80401958  -0.72269855   0.01897744
    9 -385.55591745  -0.70855926   0.01413929
   10 -389.27693248  -0.69832463   0.01023463
   11 -387.02660554  -0.68997979   0.00834483
   12 -388.16781727  -0.68333480   0.00664499
   13 -386.87456047  -0.67768434   0.00565046
   14 -385.10792071  -0.67271103   0.00497331
   15 -385.91834288  -0.66853207   0.00417896
   16 -382.31370105  -0.66456611   0.00396596
   17 -386.11359471  -0.66143546   0.00313064
   18 -390.24291549  -0.65906466   0.00237081
   19 -388.11435750  -0.65680487   0.00225979
   20 -389.52350748  -0.65488890   0.00191598
   21 -389.79319333  -0.65319223   0.00169666
   22 -391.43114977  -0.65177843   0.00141381
   23 -386.86398058  -0.65018341   0.00159501
   24 -384.66388545  -0.64856768   0.00161573
   25 -384.66418764  -0.64708040   0.00148728
   26 -384.39746747  -0.64569611   0.00138428
   27 -384.40443822  -0.64441860   0.00127752
   28 -385.29048567  -0.64328657   0.00113203
   29 -387.06257241  -0.64233501   0.00095156
   30 -387.92830228  -0.64149889   0.00083612
   31 -387.97583440  -0.64072289   0.00077601
   32 -389.77092982  -0.64008665   0.00063623
   33 -389.68196976  -0.63948892   0.00059773
   34 -390.00570375  -0.63894265   0.00054627
   35 -388.32150346  -0.63835239   0.00059027
   36 -390.03039307  -0.63786934   0.00048305
   37 -389.63720811  -0.63739837   0.00047097
   38 -388.38013819  -0.63689978   0.00049859
   39 -388.52155942  -0.63643183   0.00046795
   40 -388.58585802  -0.63599061   0.00044122
   41 -389.45309351  -0.63560527   0.00038534
   42 -388.74034814  -0.63521257   0.00039270
   43 -388.00761779  -0.63481081   0.00040176
   44 -391.41265833  -0.63455042   0.00026038
   45 -392.74716031  -0.63435201   0.00019841
   46 -393.57381780  -0.63419222   0.00015980
   47 -393.12977599  -0.63402498   0.00016723
   48 -393.51037419  -0.63387720   0.00014778
   49 -393.10912032  -0.63372280   0.00015440
   50 -393.05764155  -0.63357280   0.00015000
   51 -393.78123545  -0.63345137   0.00012142
   52 -397.23038544  -0.63344088   0.00001050
   53 -396.72106278  -0.63341755   0.00002332
   54 -397.41373097  -0.63341530   0.00000226
   55 -398.70606657  -0.63345095  -0.00003565
   56 -398.39869623  -0.63347726  -0.00002631
   57 -398.07848242  -0.63349353  -0.00001627
   58 -397.25171402  -0.63348635   0.00000718
   59 -397.21785565  -0.63347810   0.00000825
   60 -397.46050777  -0.63347656   0.00000155
   61 -397.72293224  -0.63348203  -0.00000547
   62 -397.33791379  -0.63347754   0.00000449
   63 -397.35324632  -0.63347342   0.00000412
   64 -395.02700487  -0.63341151   0.00006191
   65 -396.13642448  -0.63337782   0.00003369
   66 -395.68976041  -0.63333479   0.00004303
   67 -396.21957072  -0.63330551   0.00002928
   68 -396.26047698  -0.63327825   0.00002726
   69 -396.10374648  -0.63324820   0.00003006
   70 -395.37088495  -0.63320227   0.00004592
