   #           Energy [Eh]      SASA
No   1     -636.5921577284     5447.9
No   2     -636.5916954264     5472.4
No   3     -636.5809051634     5340.4
No   4     -636.5865029685     5698.4
No   5     -636.5741480344     5244.0
No   6     -636.5838855056     5301.8
No   7     -636.6023371453     5100.5
No   8     -636.5819989945     5685.9
No   9     -636.5976240029     5346.3
No  10     -636.5932246936     5139.4
No  11     -636.6002689414     5117.6
No  12     -636.5707049737     5536.8
No  13     -636.5708699620     5631.5
No  14     -636.5884100022     5540.0
No  15     -636.5840627857     5099.9
No  16     -636.5805750474     5528.5
No  17     -636.5664561925     5448.7
No  18     -636.5753648067     5580.0
No  19     -636.5784874187     5592.1
No  20     -636.5777414436     5366.0
