   #           Energy [Eh]      SASA
No   1     -203.5777026361     2838.9
No   2     -203.5816301233     3074.7
No   3     -203.5689215105     2881.6
No   4     -203.5780996826     2932.0
No   5     -203.5771145776     2996.3
No   6     -203.5734448847     2897.1
No   7     -203.5679671144     2858.2
No   8     -203.5726138204     2852.2
No   9     -203.5847638843     2923.7
No  10     -203.5763314360     2793.1
No  11     -203.5672050834     2991.7
No  12     -203.5700521027     3057.2
No  13     -203.5745864404     3109.0
No  14     -203.5717796999     3033.4
No  15     -203.5835157036     2956.4
No  16     -203.5715270479     2806.3
No  17     -203.5743492103     2957.9
No  18     -203.5759173107     3019.3
No  19     -203.5826894216     2930.7
No  20     -203.5667932182     2820.5
