  cluster  E_norm [Eh]  De [kcal]    p
     1   -178.164904     0.0000   0.7247
     2   -178.163969     0.5867   0.2692
     3   -178.160178     2.9656   0.0049
     4   -178.158464     4.0414   0.0008
     5   -178.157147     4.8680   0.0002
     6   -178.156341     5.3737   0.0001
     7   -178.156075     5.5405   0.0001
     8   -178.155966     5.6090   0.0001
     9   -178.155466     5.9224   0.0000
     10  -178.154769     6.3599   0.0000
     11  -178.153126     7.3911   0.0000
     12  -178.152627     7.7042   0.0000
     13  -178.152015     8.0879   0.0000
     14  -178.151434     8.4530   0.0000
     15  -178.150774     8.8669   0.0000
     16  -178.149066     9.9387   0.0000
     17  -178.148996     9.9825   0.0000
     18  -178.146789     ******   0.0000
     19  -178.146637     ******   0.0000
     20  -178.144397     ******   0.0000

Ensemble free energy [Eh]:     -178.1652083077
