  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.088049     0.0000   0.9549
     2   -142.084238     2.3910   0.0169
     3   -142.083654     2.7575   0.0091
     4   -142.083516     2.8440   0.0079
     5   -142.083167     3.0630   0.0054
     6   -142.082220     3.6574   0.0020
     7   -142.081906     3.8546   0.0014
     8   -142.081250     4.2663   0.0007
     9   -142.080911     4.4790   0.0005
     10  -142.080030     5.0315   0.0002
     11  -142.079974     5.0668   0.0002
     12  -142.079956     5.0780   0.0002
     13  -142.079945     5.0854   0.0002
     14  -142.079504     5.3621   0.0001
     15  -142.079481     5.3765   0.0001
     16  -142.079027     5.6610   0.0001
     17  -142.078963     5.7016   0.0001
     18  -142.078906     5.7374   0.0001
     19  -142.078669     5.8860   0.0000
     20  -142.078442     6.0282   0.0000

Ensemble free energy [Eh]:     -142.0880921776
