  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.221321     0.0000   0.8968
     2   -127.218841     1.5565   0.0648
     3   -127.217710     2.2662   0.0196
     4   -127.217616     2.3255   0.0177
     5   -127.214881     4.0412   0.0010
     6   -127.212436     5.5757   0.0001
     7   -127.211556     6.1277   0.0000
     8   -127.211513     6.1549   0.0000
     9   -127.210904     6.5368   0.0000
     10  -127.210575     6.7436   0.0000
     11  -127.209816     7.2196   0.0000
     12  -127.206490     9.3066   0.0000
     13  -127.206445     9.3354   0.0000
     14  -127.205864     9.6998   0.0000
     15  -127.205267     ******   0.0000
     16  -127.204647     ******   0.0000
     17  -127.203979     ******   0.0000
     18  -127.201361     ******   0.0000
     19  -127.200163     ******   0.0000
     20  -127.200153     ******   0.0000

Ensemble free energy [Eh]:     -127.2214243859
