  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.226473     0.0000   0.4846
     2   -193.225994     0.3003   0.2919
     3   -193.225103     0.8595   0.1136
     4   -193.224067     1.5095   0.0379
     5   -193.223597     1.8045   0.0230
     6   -193.222876     2.2570   0.0107
     7   -193.222626     2.4135   0.0082
     8   -193.222470     2.5115   0.0070
     9   -193.222160     2.7059   0.0050
     10  -193.222069     2.7633   0.0046
     11  -193.221804     2.9297   0.0034
     12  -193.221381     3.1952   0.0022
     13  -193.221149     3.3408   0.0017
     14  -193.221078     3.3853   0.0016
     15  -193.221005     3.4308   0.0015
     16  -193.219996     4.0643   0.0005
     17  -193.219741     4.2243   0.0004
     18  -193.219424     4.4231   0.0003
     19  -193.219376     4.4535   0.0003
     20  -193.219306     4.4973   0.0002
     21  -193.219244     4.5362   0.0002
     22  -193.218641     4.9142   0.0001
     23  -193.218525     4.9869   0.0001
     24  -193.218503     5.0008   0.0001
     25  -193.218397     5.0675   0.0001
     26  -193.218134     5.2323   0.0001
     27  -193.217980     5.3290   0.0001
     28  -193.217946     5.3505   0.0001
     29  -193.217772     5.4599   0.0000
     30  -193.217751     5.4729   0.0000
     31  -193.217714     5.4961   0.0000
     32  -193.217690     5.5109   0.0000
     33  -193.217624     5.5525   0.0000
     34  -193.217478     5.6442   0.0000
     35  -193.217379     5.7061   0.0000
     36  -193.216822     6.0561   0.0000
     37  -193.216766     6.0911   0.0000
     38  -193.216718     6.1209   0.0000
     39  -193.216716     6.1221   0.0000
     40  -193.216644     6.1677   0.0000
     41  -193.216451     6.2886   0.0000
     42  -193.216451     6.2887   0.0000
     43  -193.216369     6.3400   0.0000
     44  -193.216163     6.4694   0.0000
     45  -193.215770     6.7159   0.0000
     46  -193.215629     6.8047   0.0000
     47  -193.215614     6.8137   0.0000
     48  -193.215585     6.8319   0.0000
     49  -193.215557     6.8496   0.0000
     50  -193.215432     6.9278   0.0000
     51  -193.215362     6.9717   0.0000
     52  -193.215008     7.1941   0.0000
     53  -193.215000     7.1992   0.0000
     54  -193.214873     7.2786   0.0000
     55  -193.214771     7.3431   0.0000
     56  -193.214747     7.3581   0.0000
     57  -193.214636     7.4277   0.0000
     58  -193.214599     7.4509   0.0000
     59  -193.214215     7.6917   0.0000
     60  -193.214128     7.7464   0.0000
     61  -193.214056     7.7915   0.0000
     62  -193.213974     7.8427   0.0000
     63  -193.213868     7.9098   0.0000
     64  -193.213797     7.9541   0.0000
     65  -193.213726     7.9985   0.0000
     66  -193.213720     8.0021   0.0000
     67  -193.213403     8.2013   0.0000
     68  -193.213276     8.2812   0.0000
     69  -193.213245     8.3003   0.0000
     70  -193.213193     8.3330   0.0000
     71  -193.212683     8.6532   0.0000
     72  -193.212636     8.6823   0.0000
     73  -193.212579     8.7182   0.0000
     74  -193.212309     8.8879   0.0000
     75  -193.212220     8.9436   0.0000
     76  -193.212094     9.0227   0.0000
     77  -193.212042     9.0554   0.0000
     78  -193.211993     9.0863   0.0000
     79  -193.211819     9.1952   0.0000
     80  -193.211583     9.3431   0.0000
     81  -193.211419     9.4461   0.0000
     82  -193.211346     9.4920   0.0000
     83  -193.211258     9.5473   0.0000
     84  -193.211194     9.5876   0.0000
     85  -193.211054     9.6754   0.0000
     86  -193.210959     9.7351   0.0000
     87  -193.210777     9.8491   0.0000
     88  -193.210675     9.9134   0.0000
     89  -193.210645     9.9320   0.0000
     90  -193.210430     ******   0.0000
     91  -193.210239     ******   0.0000
     92  -193.209331     ******   0.0000
     93  -193.209329     ******   0.0000
     94  -193.209220     ******   0.0000
     95  -193.209205     ******   0.0000
     96  -193.209202     ******   0.0000
     97  -193.209067     ******   0.0000
     98  -193.209023     ******   0.0000
     99  -193.209009     ******   0.0000
     100  -193.208939     ******   0.0000
     101  -193.208930     ******   0.0000
     102  -193.208793     ******   0.0000
     103  -193.208534     ******   0.0000
     104  -193.208476     ******   0.0000
     105  -193.208466     ******   0.0000
     106  -193.208414     ******   0.0000
     107  -193.208108     ******   0.0000
     108  -193.208090     ******   0.0000
     109  -193.207723     ******   0.0000
     110  -193.207699     ******   0.0000
     111  -193.207522     ******   0.0000
     112  -193.207383     ******   0.0000
     113  -193.207333     ******   0.0000
     114  -193.207205     ******   0.0000
     115  -193.206710     ******   0.0000
     116  -193.206537     ******   0.0000
     117  -193.206372     ******   0.0000
     118  -193.206343     ******   0.0000
     119  -193.206222     ******   0.0000
     120  -193.206016     ******   0.0000
     121  -193.205618     ******   0.0000
     122  -193.205449     ******   0.0000
     123  -193.205278     ******   0.0000
     124  -193.205187     ******   0.0000
     125  -193.205176     ******   0.0000
     126  -193.205174     ******   0.0000
     127  -193.205057     ******   0.0000
     128  -193.204829     ******   0.0000
     129  -193.204538     ******   0.0000
     130  -193.204473     ******   0.0000
     131  -193.204453     ******   0.0000
     132  -193.204231     ******   0.0000
     133  -193.204176     ******   0.0000
     134  -193.203862     ******   0.0000
     135  -193.203847     ******   0.0000
     136  -193.203842     ******   0.0000
     137  -193.203340     ******   0.0000
     138  -193.203216     ******   0.0000
     139  -193.203127     ******   0.0000
     140  -193.202759     ******   0.0000
     141  -193.202709     ******   0.0000
     142  -193.201687     ******   0.0000
     143  -193.200781     ******   0.0000
     144  -193.199595     ******   0.0000
     145  -193.199423     ******   0.0000
     146  -193.199187     ******   0.0000
     147  -193.197638     ******   0.0000
     148  -193.197492     ******   0.0000
     149  -193.197019     ******   0.0000
     150  -193.195806     ******   0.0000
     151  -193.195356     ******   0.0000
     152  -193.195096     ******   0.0000
     153  -193.195067     ******   0.0000
     154  -193.194215     ******   0.0000
     155  -193.194153     ******   0.0000
