  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     2928.48   1596.16     46.08     49.98   2423.94
  2     2928.73   1599.82     46.11     49.98   2423.10
  3     2927.58   1604.28     46.13     49.98   2420.61
  4     2928.20   1613.69     46.09     49.98   2418.43
  5     2928.37   1609.42     46.08     49.98   2419.87
  6     2929.64   1600.89     46.14     49.98   2423.67
  7     2928.28   1596.07     46.14     49.98   2423.76
  8     2928.47   1601.50     46.10     49.98   2422.34
  9     2928.69   1605.50     46.09     49.98   2421.36
  10     2928.15   1605.18     46.10     49.98   2420.92
  11     2928.69   1606.44     46.09     49.98   2421.08
  12     2927.48   1602.49     46.09     49.98   2421.06
  13     2929.29   1606.65     46.07     49.98   2421.63
  14     2928.19   1610.52     46.11     49.98   2419.36
  15     2927.25   1608.58     46.12     49.98   2419.00
  16     2927.98   1618.56     46.10     49.98   2416.77
  17     2927.10   1617.20     46.11     49.98   2416.28
  18     2928.29   1594.94     46.14     49.98   2424.10
  19     2928.95   1612.80     46.08     49.98   2419.45
  20     2928.07   1606.52     46.14     49.98   2420.43
