  cluster  E_norm [Eh]  De [kcal]    p
     1   -320.543525     0.0000   0.3846
     2   -320.543027     0.3125   0.2269
     3   -320.542922     0.3790   0.2028
     4   -320.542511     0.6366   0.1313
     5   -320.541619     1.1966   0.0510
     6   -320.538273     3.2961   0.0015
     7   -320.537826     3.5765   0.0009
     8   -320.536754     4.2494   0.0003
     9   -320.536386     4.4803   0.0002
     10  -320.536210     4.5906   0.0002
     11  -320.535812     4.8400   0.0001
     12  -320.535204     5.2216   0.0001
     13  -320.534830     5.4563   0.0000
     14  -320.534580     5.6136   0.0000
     15  -320.532709     6.7876   0.0000
     16  -320.532051     7.2003   0.0000
     17  -320.530365     8.2582   0.0000
     18  -320.529919     8.5383   0.0000
     19  -320.529681     8.6878   0.0000
     20  -320.527697     9.9328   0.0000

Ensemble free energy [Eh]:     -320.5444277812
