  cluster  E_norm [Eh]  De [kcal]    p
     1   -636.608694     0.0000   1.0000
     2   -636.597522     7.0108   0.0000
     3   -636.592137     ******   0.0000
     4   -636.591772     ******   0.0000
     5   -636.591038     ******   0.0000
     6   -636.589457     ******   0.0000
     7   -636.588113     ******   0.0000
     8   -636.584972     ******   0.0000
     9   -636.584001     ******   0.0000
     10  -636.583369     ******   0.0000
     11  -636.581461     ******   0.0000
     12  -636.581366     ******   0.0000
     13  -636.579985     ******   0.0000
     14  -636.578498     ******   0.0000
     15  -636.578240     ******   0.0000
     16  -636.578136     ******   0.0000
     17  -636.577683     ******   0.0000
     18  -636.574397     ******   0.0000
     19  -636.574291     ******   0.0000
     20  -636.565999     ******   0.0000

Ensemble free energy [Eh]:     -636.6086943623
