  cluster  E_norm [Eh]  De [kcal]    p
     1   -891.589925     0.0000   1.0000
     2   -891.574709     9.5477   0.0000
     3   -891.570996     ******   0.0000
     4   -891.567897     ******   0.0000
     5   -891.567771     ******   0.0000
     6   -891.565956     ******   0.0000
     7   -891.565047     ******   0.0000
     8   -891.561162     ******   0.0000
     9   -891.560591     ******   0.0000
     10  -891.559406     ******   0.0000
     11  -891.554367     ******   0.0000
     12  -891.553336     ******   0.0000
     13  -891.552129     ******   0.0000
     14  -891.551990     ******   0.0000
     15  -891.551405     ******   0.0000
     16  -891.548358     ******   0.0000
     17  -891.548239     ******   0.0000
     18  -891.548149     ******   0.0000
     19  -891.547802     ******   0.0000
     20  -891.546923     ******   0.0000
     21  -891.546069     ******   0.0000
     22  -891.545738     ******   0.0000
     23  -891.544263     ******   0.0000
     24  -891.543767     ******   0.0000
     25  -891.543268     ******   0.0000
     26  -891.543050     ******   0.0000
     27  -891.543026     ******   0.0000
     28  -891.541860     ******   0.0000
     29  -891.539307     ******   0.0000
     30  -891.538836     ******   0.0000
     31  -891.538070     ******   0.0000
     32  -891.537210     ******   0.0000
     33  -891.536000     ******   0.0000
     34  -891.535902     ******   0.0000
     35  -891.535869     ******   0.0000
     36  -891.535478     ******   0.0000
     37  -891.534375     ******   0.0000
     38  -891.533827     ******   0.0000
     39  -891.533761     ******   0.0000
     40  -891.532575     ******   0.0000
     41  -891.531061     ******   0.0000
     42  -891.530992     ******   0.0000
     43  -891.530827     ******   0.0000
     44  -891.530584     ******   0.0000
     45  -891.530474     ******   0.0000
     46  -891.529974     ******   0.0000
     47  -891.528419     ******   0.0000
     48  -891.528049     ******   0.0000
     49  -891.527057     ******   0.0000
     50  -891.526902     ******   0.0000
     51  -891.526642     ******   0.0000
     52  -891.523826     ******   0.0000
     53  -891.506150     ******   0.0000
     54  -891.503691     ******   0.0000
     55  -891.499045     ******   0.0000
