  cluster  E_norm [Eh]  De [kcal]    p
     1   -244.149986     0.0000   0.4014
     2   -244.149754     0.1457   0.3139
     3   -244.149399     0.3688   0.2154
     4   -244.148089     1.1906   0.0538
     5   -244.146429     2.2326   0.0093
     6   -244.145831     2.6077   0.0049
     7   -244.143056     4.3489   0.0003
     8   -244.143043     4.3573   0.0003
     9   -244.142683     4.5828   0.0002
     10  -244.142190     4.8925   0.0001
     11  -244.141985     5.0210   0.0001
     12  -244.141775     5.1530   0.0001
     13  -244.141631     5.2430   0.0001
     14  -244.141580     5.2753   0.0001
     15  -244.140931     5.6821   0.0000
     16  -244.140702     5.8261   0.0000
     17  -244.140635     5.8684   0.0000
     18  -244.140509     5.9474   0.0000
     19  -244.140358     6.0421   0.0000
     20  -244.140121     6.1907   0.0000

Ensemble free energy [Eh]:     -244.1508481656
