  cluster  E_norm [Eh]  De [kcal]    p
     1   -203.586122     0.0000   0.7422
     2   -203.584627     0.9380   0.1524
     3   -203.584245     1.1780   0.1016
     4   -203.579880     3.9171   0.0010
     5   -203.579439     4.1933   0.0006
     6   -203.579306     4.2773   0.0005
     7   -203.579283     4.2917   0.0005
     8   -203.579147     4.3769   0.0005
     9   -203.578891     4.5375   0.0004
     10  -203.578245     4.9426   0.0002
     11  -203.576842     5.8230   0.0000
     12  -203.576563     5.9980   0.0000
     13  -203.575083     6.9271   0.0000
     14  -203.574258     7.4446   0.0000
     15  -203.573745     7.7666   0.0000
     16  -203.573641     7.8318   0.0000
     17  -203.570258     9.9549   0.0000
     18  -203.569689     ******   0.0000
     19  -203.568647     ******   0.0000
     20  -203.568322     ******   0.0000

Ensemble free energy [Eh]:     -203.5864033775
