   #           Energy [Eh]      SASA
No   1     -203.5737785678     2977.8
No   2     -203.5755319795     2844.5
No   3     -203.5749786339     2892.0
No   4     -203.5818199202     2896.8
No   5     -203.5719019127     2815.8
No   6     -203.5719333246     2953.0
No   7     -203.5771683284     2838.4
No   8     -203.5791648582     2891.3
No   9     -203.5790516655     2919.2
No  10     -203.5677924452     3048.0
No  11     -203.5726789024     2936.9
No  12     -203.5609396352     2948.8
No  13     -203.5782495269     2816.9
No  14     -203.5649727495     2954.0
No  15     -203.5693797653     2905.8
No  16     -203.5624851549     2834.0
No  17     -203.5701554545     2901.0
No  18     -203.5687810207     2967.7
No  19     -203.5629584658     2804.3
No  20     -203.5678409821     2786.6
