  cluster  E_norm [Eh]  De [kcal]    p
     1   -193.004762     0.0000   0.8871
     2   -193.002019     1.7210   0.0486
     3   -193.000869     2.4426   0.0144
     4   -193.000844     2.4585   0.0140
     5   -193.000416     2.7269   0.0089
     6   -193.000252     2.8298   0.0075
     7   -193.000075     2.9411   0.0062
     8   -192.999353     3.3942   0.0029
     9   -192.999066     3.5740   0.0021
     10  -192.998852     3.7084   0.0017
     11  -192.998695     3.8073   0.0014
     12  -192.998255     4.0828   0.0009
     13  -192.998252     4.0849   0.0009
     14  -192.998135     4.1582   0.0008
     15  -192.998110     4.1743   0.0008
     16  -192.997776     4.3839   0.0005
     17  -192.997584     4.5040   0.0004
     18  -192.997351     4.6506   0.0003
     19  -192.997276     4.6975   0.0003
     20  -192.997153     4.7746   0.0003

Ensemble free energy [Eh]:     -193.0048750143
