   #   Energy       Run. Aver.   Diff / au.
    1 -441.17132809  -0.70305119  -0.70305119
    2 -396.94902108  -1.01934042  -0.31628923
    3 -390.84293361  -0.99260595   0.02673446
    4 -386.43043578  -0.89172486   0.10088110
    5 -386.01169669  -0.81623341   0.07549145
    6 -389.43142998  -0.77104567   0.04518774
    7 -391.16749609  -0.74349305   0.02755263
    8 -395.26294321  -0.72584878   0.01764427
    9 -394.50610071  -0.71309237   0.01275640
   10 -394.28566299  -0.70334091   0.00975146
   11 -395.06371944  -0.69574833   0.00759258
   12 -393.40929344  -0.68938139   0.00636695
   13 -391.97095581  -0.68391193   0.00546946
   14 -390.30096849  -0.67909784   0.00481409
   15 -388.73755167  -0.67480322   0.00429462
   16 -390.75749852  -0.67127909   0.00352414
   17 -389.30689792  -0.66807889   0.00320019
   18 -389.76663808  -0.66529298   0.00278592
   19 -390.46562269  -0.66288075   0.00241223
   20 -391.84039560  -0.66083797   0.00204278
   21 -394.75407116  -0.65922844   0.00160953
   22 -390.14451719  -0.65745102   0.00177742
   23 -389.23893488  -0.65575812   0.00169290
   24 -387.79083672  -0.65411365   0.00164446
   25 -387.75608245  -0.65260047   0.00151318
   26 -387.40338838  -0.65118712   0.00141335
   27 -387.52844427  -0.64988954   0.00129758
   28 -387.25358165  -0.64867314   0.00121640
   29 -387.71509220  -0.64756878   0.00110435
   30 -387.03625844  -0.64650573   0.00106306
   31 -386.85959243  -0.64550351   0.00100222
   32 -387.08038933  -0.64457682   0.00092669
   33 -387.18284670  -0.64371354   0.00086329
   34 -388.62385713  -0.64297044   0.00074310
   35 -395.20967116  -0.64257310   0.00039734
   36 -394.76523593  -0.64218776   0.00038533
   37 -395.40277150  -0.64185104   0.00033672
   38 -395.85497037  -0.64155228   0.00029876
   39 -394.84221199  -0.64122844   0.00032385
   40 -394.40977465  -0.64090293   0.00032551
   41 -394.69586382  -0.64060438   0.00029855
   42 -394.62627439  -0.64031804   0.00028633
   43 -393.80806366  -0.64001499   0.00030305
   44 -393.00218926  -0.63969614   0.00031885
   45 -393.22583931  -0.63939904   0.00029711
