  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.689593     0.0000   0.8571
     2   -218.686811     1.7455   0.0450
     3   -218.686722     1.8015   0.0410
     4   -218.686435     1.9813   0.0302
     5   -218.685407     2.6263   0.0102
     6   -218.684764     3.0302   0.0051
     7   -218.684349     3.2907   0.0033
     8   -218.684339     3.2965   0.0033
     9   -218.684169     3.4037   0.0027
     10  -218.683103     4.0724   0.0009
     11  -218.682842     4.2359   0.0007
     12  -218.681478     5.0921   0.0002
     13  -218.681048     5.3621   0.0001
     14  -218.680184     5.9042   0.0000
     15  -218.680155     5.9225   0.0000
     16  -218.679857     6.1094   0.0000
     17  -218.679517     6.3227   0.0000
     18  -218.678967     6.6674   0.0000
     19  -218.678932     6.6894   0.0000
     20  -218.678463     6.9838   0.0000

Ensemble free energy [Eh]:     -218.6897382727
