  cluster  E_norm [Eh]  De [kcal]    p
     1   -422.184642     0.0000   0.8847
     2   -422.182580     1.2940   0.0996
     3   -422.180314     2.7161   0.0090
     4   -422.179925     2.9601   0.0060
     5   -422.176914     4.8492   0.0002
     6   -422.176798     4.9223   0.0002
     7   -422.176130     5.3415   0.0001
     8   -422.175114     5.9789   0.0000
     9   -422.175085     5.9973   0.0000
     10  -422.175080     6.0004   0.0000
     11  -422.174588     6.3087   0.0000
     12  -422.173911     6.7341   0.0000
     13  -422.173796     6.8057   0.0000
     14  -422.173052     7.2728   0.0000
     15  -422.172291     7.7502   0.0000
     16  -422.172169     7.8268   0.0000
     17  -422.172004     7.9303   0.0000
     18  -422.171917     7.9850   0.0000
     19  -422.171738     8.0973   0.0000
     20  -422.168700     ******   0.0000

Ensemble free energy [Eh]:     -422.1847577425
