  cluster  E_norm [Eh]  De [kcal]    p
     1   -651.401631     0.0000   0.8762
     2   -651.399763     1.1716   0.1213
     3   -651.395738     3.6977   0.0017
     4   -651.394462     4.4984   0.0004
     5   -651.394339     4.5753   0.0004
     6   -651.391499     6.3576   0.0000
     7   -651.391278     6.4965   0.0000
     8   -651.391031     6.6514   0.0000
     9   -651.388471     8.2576   0.0000
     10  -651.388411     8.2953   0.0000
     11  -651.388236     8.4050   0.0000
     12  -651.387305     8.9897   0.0000
     13  -651.386781     9.3180   0.0000
     14  -651.386724     9.3538   0.0000
     15  -651.385615     ******   0.0000
     16  -651.385266     ******   0.0000
     17  -651.385170     ******   0.0000
     18  -651.384592     ******   0.0000
     19  -651.384401     ******   0.0000
     20  -651.383434     ******   0.0000
     21  -651.382711     ******   0.0000
     22  -651.381977     ******   0.0000
     23  -651.380596     ******   0.0000
     24  -651.380310     ******   0.0000
     25  -651.379843     ******   0.0000
     26  -651.379405     ******   0.0000
     27  -651.377739     ******   0.0000
     28  -651.377019     ******   0.0000
     29  -651.376325     ******   0.0000
     30  -651.375526     ******   0.0000
     31  -651.375431     ******   0.0000
     32  -651.375203     ******   0.0000
     33  -651.374982     ******   0.0000
     34  -651.372122     ******   0.0000
     35  -651.371965     ******   0.0000
     36  -651.371375     ******   0.0000
     37  -651.369135     ******   0.0000
     38  -651.369032     ******   0.0000
     39  -651.368027     ******   0.0000
     40  -651.367891     ******   0.0000
     41  -651.367233     ******   0.0000
     42  -651.365345     ******   0.0000
     43  -651.365033     ******   0.0000
     44  -651.364420     ******   0.0000
     45  -651.363846     ******   0.0000
     46  -651.363473     ******   0.0000
     47  -651.362877     ******   0.0000
     48  -651.361774     ******   0.0000
     49  -651.360914     ******   0.0000
     50  -651.353833     ******   0.0000
     51  -651.346077     ******   0.0000
