   #   Energy       Run. Aver.   Diff / au.
    1 -421.28068220  -0.67135343  -0.67135343
    2 -376.19462190  -0.97110554  -0.29975211
    3 -371.37019397  -0.94459307   0.02651247
    4 -370.16470482  -0.84929042   0.09530265
    5 -374.04632930  -0.77958795   0.06970247
    6 -375.66780439  -0.73781699   0.04177096
    7 -379.75006159  -0.71290017   0.02491682
    8 -381.42663399  -0.69665329   0.01624688
    9 -377.33451792  -0.68425558   0.01239771
   10 -381.39055110  -0.67536870   0.00888688
   11 -382.34142625  -0.66855453   0.00681416
   12 -381.64190999  -0.66295589   0.00559864
   13 -382.47624796  -0.65841436   0.00454153
   14 -386.92113740  -0.65510309   0.00331128
   15 -384.34361517  -0.65204149   0.00306159
   16 -387.41913065  -0.64968453   0.00235697
   17 -387.93638936  -0.64769479   0.00198974
   18 -390.64663062  -0.64618648   0.00150831
   19 -391.06045757  -0.64489699   0.00128949
   20 -389.53665852  -0.64362597   0.00127102
   21 -388.19908052  -0.64237538   0.00125059
   22 -390.33267630  -0.64139395   0.00098142
   23 -390.91432778  -0.64054987   0.00084408
   24 -392.80795765  -0.63990759   0.00064228
   25 -389.60212472  -0.63912042   0.00078718
   26 -390.88765499  -0.63846701   0.00065341
   27 -391.96843792  -0.63793075   0.00053626
   28 -393.49103153  -0.63752364   0.00040711
   29 -393.07124395  -0.63712599   0.00039765
   30 -393.10744341  -0.63675708   0.00036890
   31 -395.41857984  -0.63653171   0.00022537
   32 -396.22083787  -0.63636487   0.00016685
   33 -396.04919924  -0.63620162   0.00016325
   34 -395.43482530  -0.63601928   0.00018234
   35 -396.45199973  -0.63589313   0.00012615
   36 -396.56932154  -0.63578075   0.00011239
   37 -396.50423454  -0.63567200   0.00010874
   38 -396.29414811  -0.63556027   0.00011173
   39 -397.28839631  -0.63549482   0.00006545
   40 -397.58446146  -0.63544559   0.00004923
   41 -398.42553044  -0.63543185   0.00001374
   42 -398.17424074  -0.63541007   0.00002178
   43 -398.05544529  -0.63538472   0.00002535
   44 -398.37205998  -0.63537190   0.00001281
   45 -400.49610292  -0.63543515  -0.00006325
   46 -400.61162725  -0.63550131  -0.00006616
   47 -399.94642235  -0.63554216  -0.00004085
   48 -399.16681824  -0.63555490  -0.00001274
   49 -397.78830810  -0.63552171   0.00003319
   50 -396.97983021  -0.63546317   0.00005855
   51 -395.93464782  -0.63537376   0.00008941
   52 -395.51923507  -0.63527447   0.00009929
   53 -396.32474081  -0.63520296   0.00007151
   54 -395.44706402  -0.63510870   0.00009425
   55 -395.14778946  -0.63500880   0.00009991
   56 -395.83062723  -0.63493179   0.00007701
   57 -397.84176068  -0.63491411   0.00001768
   58 -397.16273630  -0.63487941   0.00003470
   59 -396.92781962  -0.63483925   0.00004016
   60 -396.95317685  -0.63480101   0.00003824
   61 -395.62344591  -0.63472932   0.00007169
   62 -395.76202518  -0.63466296   0.00006636
   63 -395.29035445  -0.63458686   0.00007610
   64 -394.94503787  -0.63450439   0.00008247
   65 -394.95880276  -0.63442470   0.00007969
   66 -394.87137607  -0.63434535   0.00007935
   67 -395.04465658  -0.63427250   0.00007285
   68 -395.07372977  -0.63420257   0.00006993
   69 -395.08661340  -0.63413501   0.00006756
   70 -395.14692872  -0.63407078   0.00006423
   71 -394.57809634  -0.63399564   0.00007514
   72 -395.08973402  -0.63393376   0.00006188
   73 -395.69139402  -0.63388689   0.00004687
   74 -395.83069389  -0.63384449   0.00004240
   75 -396.22225394  -0.63381161   0.00003289
   76 -396.26999512  -0.63378071   0.00003090
   77 -395.11493463  -0.63372674   0.00005397
   78 -395.77969710  -0.63368743   0.00003930
   79 -395.91143270  -0.63365197   0.00003547
   80 -395.74276354  -0.63361408   0.00003789
   81 -396.47766646  -0.63359155   0.00002253
   82 -396.68551492  -0.63357380   0.00001775
   83 -396.78667546  -0.63355848   0.00001532
   84 -395.83795696  -0.63352555   0.00003293
   85 -396.77936750  -0.63351084   0.00001471
   86 -397.82710935  -0.63351610  -0.00000526
   87 -397.46000712  -0.63351474   0.00000136
   88 -397.65076252  -0.63351679  -0.00000205
   89 -395.59749556  -0.63348207   0.00003472
   90 -395.78974352  -0.63345112   0.00003095
