  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.280683     0.0000   0.9995
     2   -458.272807     4.9425   0.0002
     3   -458.272796     4.9494   0.0002
     4   -458.270824     6.1866   0.0000
     5   -458.269854     6.7954   0.0000
     6   -458.269548     6.9871   0.0000
     7   -458.267915     8.0121   0.0000
     8   -458.267834     8.0632   0.0000
     9   -458.267280     8.4105   0.0000
     10  -458.265417     9.5797   0.0000
     11  -458.263908     ******   0.0000
     12  -458.262590     ******   0.0000
     13  -458.262303     ******   0.0000
     14  -458.258825     ******   0.0000
     15  -458.257039     ******   0.0000
     16  -458.256606     ******   0.0000
     17  -458.256522     ******   0.0000
     18  -458.255578     ******   0.0000
     19  -458.255384     ******   0.0000
     20  -458.249148     ******   0.0000

Ensemble free energy [Eh]:     -458.2806835853
