  cluster  E_norm [Eh]  De [kcal]    p
     1   -473.358077     0.0000   0.9997
     2   -473.350235     4.9209   0.0002
     3   -473.346185     7.4627   0.0000
     4   -473.345883     7.6520   0.0000
     5   -473.345701     7.7660   0.0000
     6   -473.345579     7.8426   0.0000
     7   -473.345148     8.1130   0.0000
     8   -473.344985     8.2155   0.0000
     9   -473.343469     9.1671   0.0000
     10  -473.343343     9.2462   0.0000
     11  -473.343156     9.3634   0.0000
     12  -473.342436     9.8148   0.0000
     13  -473.342393     9.8417   0.0000
     14  -473.341307     ******   0.0000
     15  -473.341197     ******   0.0000
     16  -473.340635     ******   0.0000
     17  -473.339431     ******   0.0000
     18  -473.339116     ******   0.0000
     19  -473.338721     ******   0.0000
     20  -473.338427     ******   0.0000
     21  -473.338351     ******   0.0000
     22  -473.338231     ******   0.0000
     23  -473.337830     ******   0.0000
     24  -473.337807     ******   0.0000
     25  -473.337344     ******   0.0000
     26  -473.337157     ******   0.0000
     27  -473.336903     ******   0.0000
     28  -473.336722     ******   0.0000
     29  -473.336374     ******   0.0000
     30  -473.336372     ******   0.0000
     31  -473.336255     ******   0.0000
     32  -473.336213     ******   0.0000
     33  -473.336125     ******   0.0000
     34  -473.335296     ******   0.0000
     35  -473.335014     ******   0.0000
     36  -473.335003     ******   0.0000
     37  -473.334982     ******   0.0000
     38  -473.334804     ******   0.0000
     39  -473.334689     ******   0.0000
     40  -473.334399     ******   0.0000
     41  -473.334311     ******   0.0000
     42  -473.334240     ******   0.0000
     43  -473.333656     ******   0.0000
     44  -473.333280     ******   0.0000
     45  -473.333215     ******   0.0000
     46  -473.333186     ******   0.0000
     47  -473.332508     ******   0.0000
     48  -473.332012     ******   0.0000
     49  -473.331943     ******   0.0000
     50  -473.331893     ******   0.0000
     51  -473.331879     ******   0.0000
     52  -473.331819     ******   0.0000
     53  -473.331684     ******   0.0000
     54  -473.331569     ******   0.0000
     55  -473.331448     ******   0.0000
     56  -473.331289     ******   0.0000
     57  -473.330708     ******   0.0000
     58  -473.330266     ******   0.0000
     59  -473.330195     ******   0.0000
     60  -473.330106     ******   0.0000
     61  -473.329777     ******   0.0000
     62  -473.329657     ******   0.0000
     63  -473.329606     ******   0.0000
     64  -473.329566     ******   0.0000
     65  -473.329127     ******   0.0000
     66  -473.329097     ******   0.0000
     67  -473.328659     ******   0.0000
     68  -473.328636     ******   0.0000
     69  -473.328232     ******   0.0000
     70  -473.327860     ******   0.0000
     71  -473.327767     ******   0.0000
     72  -473.327437     ******   0.0000
     73  -473.327090     ******   0.0000
     74  -473.326889     ******   0.0000
     75  -473.326790     ******   0.0000
     76  -473.326776     ******   0.0000
     77  -473.326545     ******   0.0000
     78  -473.325620     ******   0.0000
     79  -473.325345     ******   0.0000
     80  -473.325325     ******   0.0000
     81  -473.325243     ******   0.0000
     82  -473.324914     ******   0.0000
     83  -473.324911     ******   0.0000
     84  -473.324776     ******   0.0000
     85  -473.324760     ******   0.0000
     86  -473.324612     ******   0.0000
     87  -473.324599     ******   0.0000
     88  -473.324006     ******   0.0000
     89  -473.323095     ******   0.0000
     90  -473.322779     ******   0.0000
     91  -473.322624     ******   0.0000
     92  -473.321977     ******   0.0000
     93  -473.321837     ******   0.0000
     94  -473.321820     ******   0.0000
     95  -473.321342     ******   0.0000
     96  -473.321278     ******   0.0000
     97  -473.321202     ******   0.0000
     98  -473.321005     ******   0.0000
     99  -473.320667     ******   0.0000
     100  -473.320655     ******   0.0000
     101  -473.320640     ******   0.0000
     102  -473.320169     ******   0.0000
     103  -473.320164     ******   0.0000
     104  -473.319242     ******   0.0000
     105  -473.319241     ******   0.0000
     106  -473.319173     ******   0.0000
     107  -473.318637     ******   0.0000
     108  -473.318543     ******   0.0000
     109  -473.318420     ******   0.0000
     110  -473.318401     ******   0.0000
     111  -473.317975     ******   0.0000
     112  -473.317228     ******   0.0000
     113  -473.317218     ******   0.0000
     114  -473.316869     ******   0.0000
     115  -473.316818     ******   0.0000
     116  -473.316702     ******   0.0000
     117  -473.316537     ******   0.0000
     118  -473.316419     ******   0.0000
     119  -473.316388     ******   0.0000
     120  -473.316311     ******   0.0000
     121  -473.316072     ******   0.0000
     122  -473.316001     ******   0.0000
     123  -473.315306     ******   0.0000
     124  -473.315118     ******   0.0000
     125  -473.315095     ******   0.0000
     126  -473.314932     ******   0.0000
     127  -473.314916     ******   0.0000
     128  -473.314892     ******   0.0000
     129  -473.314084     ******   0.0000
     130  -473.314005     ******   0.0000
     131  -473.313931     ******   0.0000
     132  -473.313723     ******   0.0000
     133  -473.313118     ******   0.0000
     134  -473.312687     ******   0.0000
     135  -473.312667     ******   0.0000
     136  -473.312042     ******   0.0000
     137  -473.311924     ******   0.0000
     138  -473.311587     ******   0.0000
     139  -473.311258     ******   0.0000
     140  -473.311093     ******   0.0000
     141  -473.311004     ******   0.0000
     142  -473.310303     ******   0.0000
     143  -473.310229     ******   0.0000
     144  -473.310106     ******   0.0000
     145  -473.308305     ******   0.0000
     146  -473.307679     ******   0.0000
     147  -473.307577     ******   0.0000
     148  -473.306996     ******   0.0000
     149  -473.306694     ******   0.0000
     150  -473.305706     ******   0.0000
     151  -473.303587     ******   0.0000
     152  -473.303175     ******   0.0000
     153  -473.303014     ******   0.0000
     154  -473.292611     ******   0.0000
